iteration,elapsed_seconds
75,0.033435
76,0.0331886
77,0.0337893
78,0.033111
79,0.0332386
80,0.0331368
81,0.0337374
82,0.033194
83,0.0332575
84,0.0332414
85,0.0335093
86,0.0332499
87,0.0331249
88,0.0333661
89,0.0333484
90,0.0333584
91,0.0336338
92,0.0323886
93,0.0340043
94,0.0331686
95,0.0360913
96,0.0329004
97,0.0331301
98,0.0335161
99,0.033511
100,0.0333346
101,0.0328829
102,0.0335964
103,0.0330322
104,0.0339216
105,0.0329397
106,0.0334505
107,0.0331571
108,0.0333942
109,0.0331536
110,0.033666
111,0.033213
112,0.033208
113,0.0331931
114,0.0336388
115,0.0329089
116,0.0334948
117,0.0334708
118,0.0330063
119,0.0334254
120,0.0332895
121,0.0333527
122,0.033384
123,0.0335161
124,0.0334326
125,0.0346127
126,0.0329874
127,0.0334301
128,0.0333593
129,0.0331714
130,0.0335422
131,0.0326944
132,0.0336826
133,0.0334289
134,0.0335564
135,0.0329886
136,0.0333725
137,0.0333226
138,0.033457
139,0.0330534
140,0.0332645
141,0.0330957
142,0.0335359
143,0.033006
144,0.0339136
145,0.0327433
146,0.0336884
147,0.0332518
148,0.0333251
149,0.0333024
150,0.0333367
151,0.0334545
152,0.0332214
153,0.0333351
154,0.0336428
155,0.0329073
156,0.0339296
157,0.0332942
158,0.0329922
159,0.0338315
160,0.03302
161,0.0332758
162,0.0333507
163,0.0333562
164,0.0334817
165,0.0332315
166,0.0328473
167,0.0336105
168,0.0332419
169,0.0335452
170,0.0331273
171,0.0333574
172,0.0332782
173,0.0330267
174,0.0334728
175,0.0333893
176,0.0330238
177,0.0336328
178,0.0330966
179,0.0335859
180,0.0332677
181,0.0333055
182,0.0331541
183,0.0335043
184,0.0332451
185,0.0333109
186,0.0331793
187,0.0332388
188,0.0336023
189,0.0332196
190,0.0334018
191,0.0328756
192,0.0336658
193,0.0328902
194,0.0336736
195,0.0331509
196,0.0335927
197,0.0332984
198,0.0333628
199,0.0331647
200,0.0333547
201,0.0330329
202,0.0338229
203,0.0328227
204,0.0338576
205,0.0325192
206,0.0339605
207,0.0333251
208,0.0330883
209,0.0334373
210,0.0330468
211,0.0337146
212,0.0332515
213,0.0503765
214,0.0332055
215,0.0328047
216,0.0337673
217,0.0333035
218,0.0333161
219,0.0332393
220,0.0335587
221,0.0331467
222,0.033347
223,0.0332889
224,0.033253
225,0.0333359
226,0.033322
227,0.0328759
228,0.0338564
229,0.0328448
230,0.0338051
231,0.0330625
232,0.0334276
233,0.033129
234,0.0334722
235,0.0333333
236,0.0334323
237,0.0333046
238,0.033299
239,0.0332181
240,0.03336
241,0.0332762
242,0.0334129
243,0.0332537
244,0.0332546
245,0.0333661
246,0.0334313
247,0.0334361
248,0.0333174
249,0.0336796
250,0.0331104
251,0.0332529
252,0.0333345
253,0.0332707
254,0.0333851
255,0.0331692
256,0.0334617
257,0.0332356
258,0.0333602
259,0.0332128
260,0.0334259
261,0.033038
262,0.0331736
263,0.0336112
264,0.0334351
265,0.0335287
266,0.0332683
267,0.033169
268,0.0335029
269,0.0332618
270,0.0331659
271,0.033656
272,0.0327778
273,0.0336213
274,0.033258
275,0.0332298
276,0.0336407
277,0.0333186
278,0.0330418
279,0.0335283
280,0.0331081
281,0.0333751
282,0.0333312
283,0.0332996
284,0.0333085
285,0.0333796
286,0.0333967
287,0.033344
288,0.0331997
289,0.0334909
290,0.0329657
291,0.0336906
292,0.0329342
293,0.0333247
294,0.0336015
295,0.0330746
296,0.0332534
297,0.0334333
298,0.0333572
299,0.0330207
300,0.0335837
301,0.0333613
302,0.033409
303,0.0330536
304,0.0329851
305,0.0337056
306,0.0332951
307,0.0334748
308,0.0332567
309,0.0334457
310,0.0331564
311,0.0331837
312,0.0332732
313,0.033033
314,0.0335239
315,0.0333961
316,0.033352
317,0.033042
318,0.0334242
319,0.0333367
320,0.0332188
321,0.0333073
322,0.0329985
323,0.0338067
324,0.0330593
325,0.0333523
326,0.0453482
327,0.0328589
328,0.0338863
329,0.0329357
330,0.0334022
331,0.0329219
332,0.0338584
333,0.0330125
334,0.0334087
335,0.0332777
336,0.0332867
337,0.033207
338,0.0336809
339,0.0331115
340,0.0333517
341,0.0329938
342,0.033573
343,0.0329918
344,0.03385
345,0.0328377
346,0.0335544
347,0.0332238
348,0.0334013
349,0.0332554
350,0.0335857
351,0.0329034
352,0.0337458
353,0.0330682
354,0.0333279
355,0.0331954
356,0.0330598
357,0.0337897
358,0.0332001
359,0.033562
360,0.032985
361,0.0329388
362,0.033853
363,0.0332254
364,0.0331889
365,0.033655
366,0.0330836
367,0.033352
368,0.0355594
369,0.0333595
370,0.0332862
371,0.033074
372,0.0338261
373,0.0331803
374,0.0327931
375,0.0337367
376,0.0332083
377,0.0336053
378,0.0332755
379,0.0333133
380,0.0332295
381,0.0335658
382,0.0332103
383,0.0331885
384,0.0334341
385,0.0330966
386,0.0333216
387,0.0332588
388,0.0334256
389,0.0333059
390,0.0332462
391,0.0335259
392,0.0332861
393,0.0332202
394,0.0334561
395,0.0331963
396,0.0333405
397,0.0332064
398,0.0333547
399,0.0346525
400,0.0331104
401,0.0333396
402,0.0334312
403,0.0334354
404,0.0332024
405,0.03345
406,0.0323064
407,0.0335698
408,0.0332487
409,0.0334226
410,0.0331923
411,0.0333414
412,0.0332731
413,0.0332535
414,0.0335803
415,0.0329508
416,0.0334084
417,0.0335222
418,0.0332691
419,0.0332481
420,0.0334193
421,0.0330031
422,0.0335305
423,0.0334157
424,0.0332797
425,0.0333599
426,0.0330342
427,0.0331738
428,0.0335055
429,0.0334191
430,0.0333101
431,0.0333646
432,0.0330966
433,0.0336008
434,0.0331577
435,0.0331764
436,0.0331643
437,0.0333021
438,0.0335546
439,0.0334203
440,0.0331166
441,0.03345
442,0.0332946
443,0.0332602
444,0.0330898
445,0.0337183
446,0.0332251
447,0.0333651
448,0.0336436
449,0.0330074
450,0.0332007
451,0.0333345
452,0.0331475
453,0.0335687
454,0.0333558
455,0.0333637
456,0.0331213
457,0.0332386
458,0.0334583
459,0.0331727
460,0.0343215
461,0.033371
462,0.0334097
463,0.0332336
464,0.0332401
465,0.0334555
466,0.0331783
467,0.0332746
468,0.0332307
469,0.0336555
470,0.0330888
471,0.0334088
472,0.0333997
473,0.0330716
474,0.0334715
475,0.0332554
476,0.0332934
477,0.0333355
478,0.0333167
479,0.0333425
480,0.0329831
481,0.0335948
482,0.0333356
483,0.0331994
484,0.0335019
485,0.0329829
486,0.0337032
487,0.0331148
488,0.0336347
489,0.0331229
490,0.0339577
491,0.0331236
492,0.0331496
493,0.0336403
494,0.0332118
495,0.0332585
496,0.0333605
497,0.0332193
498,0.0333686
499,0.0329096
500,0.033687
501,0.0331675
502,0.0337391
503,0.0329122
504,0.0330942
505,0.0335841
506,0.0332445
507,0.0331917
508,0.0336427
509,0.0330806
510,0.0333535
511,0.0335213
512,0.0331943
513,0.0332947
514,0.0333621
515,0.0333404
516,0.0331734
517,0.033409
518,0.0334547
519,0.0327491
520,0.0338199
521,0.0328634
522,0.0334792
523,0.0335122
524,0.0328844
525,0.033673
526,0.0332556
527,0.0335085
528,0.0330454
529,0.0335909
530,0.0330404
531,0.0334085
532,0.0335623
533,0.0329869
534,0.0333345
535,0.0334035
536,0.033409
537,0.0331263
538,0.0336274
539,0.0332358
540,0.0331679
541,0.0334409
542,0.0333142
543,0.0327158
544,0.0336389
545,0.0332972
546,0.0336103
547,0.0331168
548,0.0335251
549,0.0332342
550,0.0331057
551,0.0340253
552,0.0328925
553,0.033454
554,0.0333237
555,0.0331959
556,0.033704
557,0.0331657
558,0.0332383
559,0.0334707
560,0.0330957
561,0.0330488
562,0.0336888
563,0.0331826
564,0.033305
565,0.0332166
566,0.0336694
567,0.0328906
568,0.0336859
569,0.0331897
570,0.0335395
571,0.0331673
572,0.0333622
573,0.0329445
574,0.0331208
575,0.0337295
576,0.0332884
577,0.0333696
578,0.0333784
579,0.0330515
580,0.033306
581,0.0334021
582,0.0335679
583,0.0330811
584,0.0335585
585,0.0331962
586,0.0330194
587,0.033644
588,0.0331602
589,0.0335832
590,0.0330555
591,0.0337014
592,0.0332031
593,0.0332773
594,0.0327692
595,0.0336965
596,0.0332544
597,0.0329654
598,0.0338903
599,0.0327546
600,0.033882
601,0.0330965
602,0.033143
603,0.0333927
604,0.0332934
605,0.0334994
606,0.033117
607,0.0332356
608,0.0335029
609,0.0332471
610,0.033405
611,0.0339251
612,0.0321884
613,0.0331905
614,0.033349
615,0.0334697
616,0.0331002
617,0.0333649
618,0.0330937
619,0.0335833
620,0.0328024
621,0.0339448
622,0.0326012
623,0.033912
624,0.0332218
625,0.0333685
626,0.0330078
627,0.0334475
628,0.033491
629,0.0328915
630,0.0336755
631,0.0333863
632,0.0330721
633,0.0335106
634,0.0331568
635,0.0335873
636,0.0332359
637,0.0330928
638,0.0334816
639,0.0331972
640,0.0334489
641,0.0331903
642,0.0333852
643,0.0335239
644,0.0333463
645,0.0333249
646,0.033168
647,0.0333183
648,0.0333332
649,0.0332837
650,0.0332823
651,0.0331148
652,0.0335444
653,0.0335253
654,0.0328502
655,0.0333797
656,0.0332543
657,0.0334249
658,0.0332735
659,0.033307
660,0.0336623
661,0.0330159
662,0.0333285
663,0.0334044
664,0.033713
665,0.0327279
666,0.0335183
667,0.0331673
668,0.0334482
669,0.033076
670,0.0334873
671,0.0398185
672,0.0442208
673,0.0326783
674,0.0332262
675,0.0331684
676,0.0334461
677,0.0331379
678,0.0336681
679,0.0331261
680,0.033467
681,0.0331721
682,0.0333826
683,0.0331375
684,0.0331462
685,0.0337479
686,0.0328917
687,0.033398
688,0.0333085
689,0.0334386
690,0.0331811
691,0.0331015
692,0.0336516
693,0.0333899
694,0.0331854
695,0.033499
696,0.0334575
697,0.0329494
698,0.0334319
699,0.0332283
700,0.0333803
701,0.0335273
702,0.0330638
703,0.0336599
704,0.0330934
705,0.0333288
706,0.0333184
707,0.0334099
708,0.0330987
709,0.0334743
710,0.0332008
711,0.033207
712,0.0334751
713,0.0333853
714,0.0331709
715,0.0333368
716,0.0333028
717,0.0333742
718,0.0333141
719,0.0334057
720,0.0330132
721,0.0336576
722,0.0332498
723,0.0335448
724,0.033032
725,0.0333256
726,0.0333706
727,0.033179
728,0.033462
729,0.0332184
730,0.0334506
731,0.0331535
732,0.0332827
733,0.0338659
734,0.0332774
735,0.0328911
736,0.0339228
737,0.0326447
738,0.0337993
739,0.0330252
740,0.0334989
741,0.0328974
742,0.0335743
743,0.0332645
744,0.0335406
745,0.0329889
746,0.0337249
747,0.0329333
748,0.0332266
749,0.0337054
750,0.0333155
751,0.0332952
752,0.0332274
753,0.0331899
754,0.0334657
755,0.0333505
756,0.0332516
757,0.0334771
758,0.0330998
759,0.0331942
760,0.0335796
761,0.0330767
762,0.0338942
763,0.0329193
764,0.0331164
765,0.0334132
766,0.0334049
767,0.0332937
768,0.0329195
769,0.0335095
770,0.033328
771,0.0335353
772,0.0329282
773,0.0339149
774,0.0328339
775,0.0336091
776,0.033357
777,0.0331208
778,0.0335395
779,0.033123
780,0.0334257
781,0.0336614
782,0.0323375
783,0.0338235
784,0.0330575
785,0.0333816
786,0.0333669
787,0.0335526
788,0.033162
789,0.0325891
790,0.0339204
791,0.0331387
792,0.0333345
793,0.0331516
794,0.0335058
795,0.0328519
796,0.0336029
797,0.0332276
798,0.0336483
799,0.0328281
800,0.033901
801,0.0325922
802,0.0338019
803,0.0331563
804,0.0335025
805,0.0328835
806,0.0338869
807,0.0329214
808,0.0333277
809,0.033571
810,0.0329093
811,0.0338462
812,0.0330821
813,0.0331195
814,0.0334215
815,0.033363
816,0.0332284
817,0.0335155
818,0.0331413
819,0.0334978
820,0.0332068
821,0.033419
822,0.033042
823,0.0332903
824,0.0336309
825,0.0334525
826,0.0334291
827,0.0331402
828,0.0336787
829,0.0328494
830,0.033717
831,0.0327558
832,0.0338208
833,0.0329473
834,0.0336808
835,0.032933
836,0.0335911
837,0.0330447
838,0.033953
839,0.0328002
840,0.0333829
841,0.0333112
842,0.0333799
843,0.0331704
844,0.0334828
845,0.0331732
846,0.0334567
847,0.0332579
848,0.033312
849,0.0329171
850,0.0337837
851,0.0328558
852,0.0342193
853,0.0323842
854,0.0336437
855,0.0332715
856,0.0337699
857,0.0327904
858,0.03374
859,0.0331753
860,0.0331608
861,0.0337972
862,0.0331731
863,0.0333579
864,0.0333127
865,0.0331573
866,0.0330669
867,0.0336324
868,0.0331682
869,0.0333624
870,0.0333826
871,0.0333889
872,0.0331532
873,0.0329693
874,0.0338265
875,0.032854
876,0.0335751
877,0.0334307
878,0.0332054
879,0.033179
880,0.0334485
881,0.0333952
882,0.0331581
883,0.033509
884,0.0332144
885,0.0332199
886,0.0336648
887,0.0332868
888,0.0329302
889,0.0338122
890,0.0330724
891,0.0336458
892,0.0330595
893,0.0331365
894,0.0337422
895,0.0328477
896,0.0336376
897,0.0332412
898,0.0331805
899,0.0333855
900,0.033409
901,0.0332303
902,0.0331529
903,0.0334958
904,0.0331804
905,0.033249
906,0.0337239
907,0.0333202
908,0.0329997
909,0.0335041
910,0.0329766
911,0.0336058
912,0.03315
913,0.0332169
914,0.0335158
915,0.0334622
916,0.0330526
917,0.0333478
918,0.0331606
919,0.0334604
920,0.0330418
921,0.0337362
922,0.0331513
923,0.0332407
924,0.0333311
925,0.0331051
926,0.0336996
927,0.0330549
928,0.0336379
929,0.0331583
930,0.032993
931,0.033537
932,0.033478
933,0.0330073
934,0.0336823
935,0.0330939
936,0.033385
937,0.0331614
938,0.0336561
939,0.0332185
940,0.0330199
941,0.0334373
942,0.0333933
943,0.0331635
944,0.0333661
945,0.0333508
946,0.033165
947,0.0511449
948,0.0326683
949,0.0504793
950,0.0324147
951,0.0330649
952,0.033858
953,0.0326538
954,0.0339655
955,0.0326439
956,0.0338205
957,0.0327692
958,0.0339142
959,0.032974
960,0.0335537
961,0.0330037
962,0.0333247
963,0.0334029
964,0.0331694
965,0.0339554
966,0.0329425
967,0.033204
968,0.0334087
969,0.0331562
970,0.0334786
971,0.0331673
972,0.0332153
973,0.0335278
974,0.0331049
975,0.0335558
976,0.0333925
977,0.0334337
978,0.0328823
979,0.0335165
980,0.0331943
981,0.0332946
982,0.0334738
983,0.0332122
984,0.0332229
985,0.0330617
986,0.0336584
987,0.0329354
988,0.0335701
989,0.0332856
990,0.0328797
991,0.0337218
992,0.0336613
993,0.0329231
994,0.0334996
995,0.033415
996,0.0331085
997,0.033267
998,0.0335364
999,0.0328603
1000,0.0337689
1001,0.0331769
1002,0.0331992
1003,0.0334292
1004,0.0333964
1005,0.0333182
1006,0.0332849
1007,0.0333743
1008,0.0331026
1009,0.0335443
1010,0.0331412
1011,0.03326
1012,0.0333926
1013,0.0333516
1014,0.0329526
1015,0.0339793
1016,0.0326135
1017,0.0337157
1018,0.0329298
1019,0.0340594
1020,0.0326663
1021,0.033534
1022,0.0332704
1023,0.0333979
1024,0.0333884
1025,0.0332142
1026,0.0330681
1027,0.0335269
1028,0.0333209
1029,0.0332059
1030,0.0334225
1031,0.0330839
1032,0.033723
1033,0.0331198
1034,0.0334295
1035,0.0332746
1036,0.032961
1037,0.0337083
1038,0.0331739
1039,0.0336139
1040,0.0331187
1041,0.0332796
1042,0.0333603
1043,0.0334331
1044,0.033263
1045,0.033354
1046,0.033322
1047,0.0331985
1048,0.0332954
1049,0.03351
1050,0.0330744
1051,0.033397
1052,0.0330836
1053,0.033638
1054,0.033226
1055,0.0333248
1056,0.033196
1057,0.0336011
1058,0.0331551
1059,0.0333698
1060,0.0335435
1061,0.0327739
1062,0.0336323
1063,0.0330178
1064,0.0335641
1065,0.0331071
1066,0.0333795
1067,0.0332525
1068,0.0336912
1069,0.0332544
1070,0.0330014
1071,0.0337517
1072,0.0331628
1073,0.0333535
1074,0.0332092
1075,0.0329104
1076,0.0337959
1077,0.0328184
1078,0.0338169
1079,0.0329823
1080,0.033738
1081,0.0329299
1082,0.0335564
1083,0.032975
1084,0.0339356
1085,0.0329274
1086,0.0329153
1087,0.0339809
1088,0.0330726
1089,0.0332434
1090,0.0333034
1091,0.0333738
1092,0.0333125
1093,0.0334555
1094,0.0329248
1095,0.0335068
1096,0.0330071
1097,0.033753
1098,0.0327107
1099,0.0336618
1100,0.0334335
1101,0.0331688
1102,0.0335569
1103,0.0326022
1104,0.0339915
1105,0.0328425
1106,0.033581
1107,0.0330655
1108,0.0336431
1109,0.0331991
1110,0.0333485
1111,0.0333575
1112,0.033179
1113,0.0335907
1114,0.0332743
1115,0.033124
1116,0.0333483
1117,0.0331887
1118,0.0334553
1119,0.0333537
1120,0.0331032
1121,0.0335864
1122,0.0330806
1123,0.0335952
1124,0.0328797
1125,0.0338172
1126,0.0327346
1127,0.0336409
1128,0.0330567
1129,0.0336857
1130,0.0332424
1131,0.033576
1132,0.0329669
1133,0.0334168
1134,0.0334236
1135,0.0332025
1136,0.033434
1137,0.0333012
1138,0.033459
1139,0.0331696
1140,0.0334007
1141,0.0332107
1142,0.0335757
1143,0.0330808
1144,0.0334553
1145,0.033071
1146,0.0336636
1147,0.0330993
1148,0.0334486
1149,0.03312
1150,0.0331576
1151,0.0336844
1152,0.0330564
1153,0.0333088
1154,0.0334355
1155,0.0333145
1156,0.0329672
1157,0.0338525
1158,0.0332453
1159,0.0332613
1160,0.0332991
1161,0.0334393
1162,0.0326656
1163,0.0339714
1164,0.0331335
1165,0.0334045
1166,0.0332923
1167,0.0331275
1168,0.0333203
1169,0.0335813
1170,0.0329012
1171,0.0338862
1172,0.0329398
1173,0.033151
1174,0.0335683
1175,0.0333996
1176,0.0329732
1177,0.0333642
1178,0.0335886
1179,0.0328838
1180,0.0339116
1181,0.0326396
1182,0.0336834
1183,0.0334249
1184,0.0330806
1185,0.0335262
1186,0.0328658
1187,0.0337013
1188,0.0332375
1189,0.0332438
1190,0.0338529
1191,0.0330507
1192,0.0329479
1193,0.0334808
1194,0.0335222
1195,0.0328081
1196,0.0341255
1197,0.0326892
1198,0.0336313
1199,0.0331364
1200,0.0332509
1201,0.0333862
1202,0.033159
1203,0.0335419
1204,0.0328398
1205,0.0339186
1206,0.0331093
1207,0.0330891
1208,0.0336905
1209,0.0329523
1210,0.033374
1211,0.0333321
1212,0.0333963
1213,0.0338056
1214,0.0329018
1215,0.0333679
1216,0.0331485
1217,0.0335248
1218,0.0331121
1219,0.0334741
1220,0.0329887
1221,0.0338208
1222,0.0331327
1223,0.0331799
1224,0.0332036
1225,0.033647
1226,0.0332465
1227,0.0330375
1228,0.0336894
1229,0.0332652
1230,0.032781
1231,0.033952
1232,0.0329667
1233,0.0332637
1234,0.0331617
1235,0.0334139
1236,0.0335347
1237,0.0334364
1238,0.0332331
1239,0.03315
1240,0.033164
1241,0.0337263
1242,0.0330251
1243,0.0334067
1244,0.0333914
1245,0.0333626
1246,0.0331987
1247,0.0334009
1248,0.0332862
1249,0.032982
1250,0.033692
1251,0.0334024
1252,0.0330655
1253,0.0333324
1254,0.0333032
1255,0.0333985
1256,0.0333308
1257,0.0332276
1258,0.0332986
1259,0.0335592
1260,0.0331494
1261,0.0332636
1262,0.0333659
1263,0.0329495
1264,0.0337354
1265,0.0330148
1266,0.0337727
1267,0.0328046
1268,0.0340106
1269,0.0329556
1270,0.0329249
1271,0.0339457
1272,0.0327749
1273,0.033848
1274,0.033121
1275,0.0332723
1276,0.0333844
1277,0.0334088
1278,0.0328695
1279,0.0334894
1280,0.0331148
1281,0.0337439
1282,0.0332418
1283,0.033464
1284,0.0330952
1285,0.0333866
1286,0.0332415
1287,0.0330584
1288,0.0336472
1289,0.0332649
1290,0.0329966
1291,0.0336604
1292,0.0328702
1293,0.0337994
1294,0.0330271
1295,0.033177
1296,0.033623
1297,0.0331455
1298,0.0334591
1299,0.0333331
1300,0.0335572
1301,0.0330843
1302,0.0333151
1303,0.033158
1304,0.0334054
1305,0.0334551
1306,0.0326364
1307,0.0339806
1308,0.0327912
1309,0.0335953
1310,0.0332523
1311,0.0334528
1312,0.0331167
1313,0.0331483
1314,0.0331416
1315,0.0334308
1316,0.0331932
1317,0.033401
1318,0.0333336
1319,0.0331785
1320,0.0334616
1321,0.0331483
1322,0.0333917
1323,0.0505654
1324,0.0328632
1325,0.0331504
1326,0.0333187
1327,0.0333242
1328,0.033423
1329,0.0330675
1330,0.0334293
1331,0.0329193
1332,0.0332616
1333,0.0332651
1334,0.0334019
1335,0.0333155
1336,0.0333608
1337,0.0329753
1338,0.0338119
1339,0.0327322
1340,0.0338827
1341,0.0331982
1342,0.0331493
1343,0.0336328
1344,0.0332394
1345,0.0333805
1346,0.0329453
1347,0.0334797
1348,0.0334368
1349,0.0332587
1350,0.0329329
1351,0.0336505
1352,0.0334146
1353,0.0328852
1354,0.0338766
1355,0.032953
1356,0.0332231
1357,0.0335426
1358,0.0333039
1359,0.0331899
1360,0.0334732
1361,0.0331507
1362,0.0334992
1363,0.0331978
1364,0.0334612
1365,0.0333034
1366,0.0332067
1367,0.0332456
1368,0.0334233
1369,0.0331877
1370,0.0334484
1371,0.033332
1372,0.0331336
1373,0.0337234
1374,0.0333696
1375,0.0333197
1376,0.0332687
1377,0.0332233
1378,0.0328696
1379,0.0339815
1380,0.0329798
1381,0.0334292
1382,0.0330359
1383,0.0337306
1384,0.0331896
1385,0.0333479
1386,0.0333045
1387,0.0331883
1388,0.0335392
1389,0.0331774
1390,0.0332561
1391,0.0333808
1392,0.0334485
1393,0.0330858
1394,0.0334823
1395,0.0331718
1396,0.0333829
1397,0.0333741
1398,0.0331465
1399,0.0334438
1400,0.0329448
1401,0.0340514
1402,0.0325592
1403,0.0343034
1404,0.0330362
1405,0.0334219
1406,0.0330514
1407,0.033563
1408,0.03299
1409,0.0333988
1410,0.0335892
1411,0.0329999
1412,0.0334524
1413,0.0330845
1414,0.0338162
1415,0.0327523
1416,0.033407
1417,0.0335979
1418,0.0332389
1419,0.0334036
1420,0.0331519
1421,0.0333646
1422,0.0331947
1423,0.0336334
1424,0.0332419
1425,0.0330584
1426,0.0335807
1427,0.0329068
1428,0.0340678
1429,0.0328175
1430,0.0333628
1431,0.033389
1432,0.0329562
1433,0.0333714
1434,0.0336482
1435,0.0335316
1436,0.0329877
1437,0.0338803
1438,0.0326631
1439,0.0337177
1440,0.033357
1441,0.0329946
1442,0.0334243
1443,0.0333557
1444,0.033298
1445,0.0333543
1446,0.0331342
1447,0.0336387
1448,0.033102
1449,0.0333668
1450,0.0332416
1451,0.0332541
1452,0.0335209
1453,0.0334182
1454,0.0329531
1455,0.0332705
1456,0.0337304
1457,0.0332427
1458,0.0331426
1459,0.033484
1460,0.0328172
1461,0.0337007
1462,0.0333635
1463,0.0332879
1464,0.0333059
1465,0.0334686
1466,0.0332896
1467,0.0331115
1468,0.0331526
1469,0.0333198
1470,0.033892
1471,0.0329998
1472,0.0330529
1473,0.0339029
1474,0.033036
1475,0.0333074
1476,0.0332372
1477,0.0331618
1478,0.0336146
1479,0.033497
1480,0.0328721
1481,0.0335517
1482,0.0328748
1483,0.0337679
1484,0.0332537
1485,0.0333813
1486,0.0331312
1487,0.0334461
1488,0.0330123
1489,0.0337885
1490,0.0328027
1491,0.0336251
1492,0.0333943
1493,0.0329354
1494,0.033694
1495,0.0333152
1496,0.0332861
1497,0.033079
1498,0.0334548
1499,0.033357
1500,0.0336339
1501,0.0327259
1502,0.0337556
1503,0.0330062
