iter,rank,ant_move_s,phen_sync_s,evaporation_s,total_s
563,1,0.688603,2.77716,0.242542,3.7083
564,1,0.690235,2.78269,0.242998,3.71592
565,1,0.691632,2.78811,0.243386,3.72313
566,1,0.69245,2.79298,0.243723,3.72916
567,1,0.693635,2.79768,0.243952,3.73526
568,1,0.69489,2.80232,0.244385,3.7416
569,1,0.695809,2.80755,0.244815,3.74818
570,1,0.697093,2.81211,0.245241,3.75445
571,1,0.698198,2.81687,0.245671,3.76074
572,1,0.699321,2.82187,0.245972,3.76717
573,1,0.700615,2.82704,0.246362,3.77401
574,1,0.701918,2.83149,0.246804,3.78021
575,1,0.703048,2.83609,0.247104,3.78624
576,1,0.70432,2.84076,0.247363,3.79244
577,1,0.705422,2.84529,0.24771,3.79843
578,1,0.706454,2.85041,0.248057,3.80492
579,1,0.707546,2.85523,0.248482,3.81125
580,1,0.709721,2.86196,0.248847,3.82053
581,1,0.710876,2.86738,0.24918,3.82743
582,1,0.71227,2.87246,0.249571,3.83431
583,1,0.713422,2.87689,0.249957,3.84027
584,1,0.714566,2.88225,0.250316,3.84713
585,1,0.715822,2.88739,0.250698,3.85391
586,1,0.71694,2.8925,0.25109,3.86053
587,1,0.718233,2.89731,0.251265,3.8668
588,1,0.71928,2.90209,0.251644,3.87301
589,1,0.721154,2.9082,0.252163,3.88151
590,1,0.722662,2.9141,0.253635,3.8904
591,1,0.72541,2.91949,0.254076,3.89897
592,1,0.727009,2.93122,0.254515,3.91274
593,1,0.728082,2.93606,0.254884,3.91902
594,1,0.728898,2.94151,0.255103,3.92551
595,1,0.729975,2.94646,0.255434,3.93187
596,1,0.731615,2.95119,0.255944,3.93874
597,1,0.733022,2.95601,0.256283,3.94532
598,1,0.733992,2.96156,0.256613,3.95216
599,1,0.73496,2.96689,0.257354,3.9592
600,1,0.736174,2.97182,0.257731,3.96572
601,1,0.737527,2.97728,0.258223,3.97303
602,1,0.738914,2.98225,0.258908,3.98008
603,1,0.739974,2.98763,0.259683,3.98729
604,1,0.741536,2.99294,0.263985,3.99846
605,1,0.743983,3.00271,0.26451,4.0112
606,1,0.746566,3.0098,0.265075,4.02144
607,1,0.747737,3.01579,0.267393,4.03092
608,1,0.749519,3.02196,0.267835,4.03931
609,1,0.750961,3.02933,0.26841,4.0487
610,1,0.752225,3.03523,0.268653,4.05611
611,1,0.753356,3.04095,0.268929,4.06324
612,1,0.754758,3.04562,0.269516,4.0699
613,1,0.755997,3.04987,0.269827,4.0757
614,1,0.757182,3.05457,0.270355,4.08211
615,1,0.758495,3.05907,0.270635,4.0882
616,1,0.759585,3.06381,0.271256,4.09465
617,1,0.761,3.06863,0.271591,4.10122
618,1,0.762295,3.07356,0.272156,4.10802
619,1,0.763644,3.07819,0.272414,4.11425
620,1,0.764781,3.08277,0.272715,4.12027
621,1,0.765896,3.08754,0.27304,4.12648
622,1,0.767031,3.09261,0.273272,4.13291
623,1,0.768377,3.09745,0.273802,4.13963
624,1,0.769631,3.10196,0.274117,4.14571
625,1,0.77086,3.10662,0.274738,4.15222
626,1,0.771893,3.11165,0.275317,4.15886
627,1,0.772937,3.11665,0.275724,4.16531
628,1,0.774096,3.12143,0.276216,4.17174
629,1,0.77544,3.12633,0.276748,4.17851
630,1,0.77666,3.13085,0.277448,4.18496
631,1,0.777953,3.13529,0.277871,4.19111
632,1,0.779105,3.13999,0.278198,4.19729
633,1,0.780032,3.14475,0.278442,4.20322
634,1,0.781098,3.14985,0.278901,4.20985
635,1,0.782211,3.15532,0.279324,4.21686
636,1,0.783381,3.16,0.279707,4.22308
637,1,0.784542,3.16453,0.280101,4.22918
638,1,0.785476,3.1695,0.280396,4.23537
639,1,0.786701,3.17414,0.280835,4.24168
640,1,0.78794,3.17849,0.281152,4.24759
641,1,0.789002,3.18354,0.281633,4.25418
642,1,0.790113,3.18819,0.281939,4.26024
643,1,0.791103,3.19357,0.28217,4.26685
644,1,0.792419,3.19832,0.282522,4.27326
645,1,0.79381,3.2039,0.283188,4.2809
646,1,0.795007,3.20858,0.2835,4.28709
647,1,0.796309,3.21427,0.28391,4.29449
648,1,0.797495,3.2199,0.2842,4.30159
649,1,0.798383,3.22496,0.284516,4.30786
650,1,0.799854,3.2294,0.284896,4.31415
651,1,0.801352,3.23476,0.285328,4.32144
652,1,0.802697,3.24006,0.285753,4.32851
653,1,0.803664,3.24485,0.286204,4.33472
654,1,0.805037,3.24989,0.286643,4.34157
655,1,0.80649,3.25441,0.287009,4.34791
656,1,0.807838,3.25895,0.28737,4.35416
657,1,0.809458,3.26518,0.290643,4.36528
658,1,0.810503,3.29389,0.293972,4.39837
659,1,0.811225,3.30033,0.294286,4.40584
660,1,0.811734,3.30725,0.294598,4.41358
661,1,0.812739,3.31261,0.29501,4.42036
662,1,0.814075,3.31753,0.295269,4.42687
663,1,0.815511,3.32255,0.295535,4.43359
664,1,0.816879,3.32754,0.29598,4.4404
665,1,0.817875,3.33324,0.297092,4.44821
666,1,0.820025,3.34069,0.297451,4.45817
667,1,0.821848,3.34643,0.297928,4.46621
668,1,0.82342,3.35186,0.298282,4.47356
669,1,0.825408,3.35767,0.298633,4.48171
670,1,0.826637,3.36447,0.299078,4.49019
671,1,0.828058,3.3698,0.299462,4.49732
672,1,0.829509,3.37483,0.2997,4.50404
673,1,0.830499,3.3797,0.300062,4.51026
674,1,0.831711,3.38455,0.30046,4.51672
675,1,0.832941,3.38936,0.300943,4.52325
676,1,0.834169,3.3942,0.301336,4.52971
677,1,0.83539,3.3988,0.301696,4.53589
678,1,0.836382,3.40361,0.302047,4.54204
679,1,0.837718,3.4081,0.302553,4.54838
680,1,0.838861,3.41273,0.303068,4.55466
681,1,0.84005,3.41749,0.303436,4.56098
682,1,0.841168,3.42249,0.303796,4.56746
683,1,0.84234,3.42789,0.30403,4.57426
684,1,0.843361,3.43268,0.304289,4.58033
685,1,0.844396,3.4377,0.304599,4.58669
686,1,0.845901,3.44296,0.304993,4.59385
687,1,0.846913,3.44892,0.305524,4.60136
688,1,0.848211,3.45336,0.306123,4.60769
689,1,0.849442,3.45792,0.306433,4.61379
690,1,0.850981,3.46487,0.307007,4.62286
691,1,0.856842,3.47108,0.307877,4.6358
692,1,0.864235,3.47913,0.309698,4.65307
693,1,0.865071,3.48439,0.310009,4.65947
694,1,0.866177,3.48949,0.310334,4.666
695,1,0.867359,3.49458,0.31086,4.6728
696,1,0.868783,3.50015,0.311262,4.6802
697,1,0.870297,3.50563,0.31167,4.6876
698,1,0.871614,3.51122,0.311962,4.69479
699,1,0.874583,3.51784,0.312746,4.70517
700,1,0.876066,3.52337,0.313464,4.7129
701,1,0.877925,3.52936,0.313761,4.72104
702,1,0.879161,3.53667,0.314495,4.73032
703,1,0.88029,3.54231,0.314823,4.73743
704,1,0.88149,3.54759,0.315129,4.74421
705,1,0.88273,3.553,0.315666,4.7514
706,1,0.883606,3.55792,0.316088,4.75761
707,1,0.884687,3.56288,0.316463,4.76403
708,1,0.885705,3.56774,0.316806,4.77025
709,1,0.886693,3.57236,0.317122,4.77617
710,1,0.88784,3.57677,0.317578,4.78219
711,1,0.888854,3.58131,0.317895,4.78805
712,1,0.88981,3.58633,0.318216,4.79435
713,1,0.891075,3.59101,0.318609,4.80069
714,1,0.892197,3.59565,0.31898,4.80683
715,1,0.893263,3.60042,0.31955,4.81323
716,1,0.894324,3.6054,0.319959,4.81969
717,1,0.895761,3.61099,0.320301,4.82705
718,1,0.896679,3.61649,0.320575,4.83374
719,1,0.897455,3.62169,0.321066,4.84021
720,1,0.898299,3.62669,0.32129,4.84628
721,1,0.899526,3.63199,0.321647,4.85316
722,1,0.903245,3.63841,0.325437,4.86709
723,1,0.904064,3.65899,0.325925,4.88898
724,1,0.905253,3.66457,0.32683,4.89666
725,1,0.906592,3.6697,0.327158,4.90345
726,1,0.908028,3.67499,0.327443,4.91046
727,1,0.909271,3.68041,0.327883,4.91757
728,1,0.910652,3.68539,0.32841,4.92445
729,1,0.911987,3.69002,0.328893,4.9309
730,1,0.913007,3.69595,0.329276,4.93823
731,1,0.916121,3.70319,0.33019,4.94951
732,1,0.918355,3.70895,0.330857,4.95816
733,1,0.920301,3.71411,0.331437,4.96585
734,1,0.921846,3.72054,0.331865,4.97425
735,1,0.923293,3.72752,0.332281,4.98309
736,1,0.924769,3.73337,0.332465,4.99061
737,1,0.926311,3.73852,0.332912,4.99774
738,1,0.927283,3.74316,0.333255,5.00369
739,1,0.928451,3.74823,0.333699,5.01038
740,1,0.92965,3.75302,0.334141,5.01681
741,1,0.930942,3.75792,0.334439,5.0233
742,1,0.932122,3.76343,0.3348,5.03035
743,1,0.933412,3.76795,0.335194,5.03655
744,1,0.934578,3.77285,0.335609,5.04304
745,1,0.935782,3.77803,0.336413,5.05022
746,1,0.936806,3.78336,0.336787,5.05695
747,1,0.937986,3.78851,0.337199,5.06369
748,1,0.939363,3.7935,0.337591,5.07045
749,1,0.940854,3.7997,0.337906,5.07845
750,1,0.942094,3.8052,0.338093,5.08539
751,1,0.943438,3.80968,0.33852,5.09164
752,1,0.946451,3.81387,0.339513,5.09984
753,1,0.947992,3.82017,0.340282,5.10844
754,1,0.949411,3.82776,0.340789,5.11796
755,1,0.951082,3.83375,0.341266,5.1261
756,1,0.952843,3.84031,0.341723,5.13488
757,1,0.954509,3.84708,0.342471,5.14406
758,1,0.956031,3.85485,0.34312,5.15401
759,1,0.957359,3.86014,0.343465,5.16096
760,1,0.958768,3.86578,0.343982,5.16854
761,1,0.960092,3.87008,0.344404,5.17457
762,1,0.961524,3.87436,0.344793,5.18068
763,1,0.9628,3.87934,0.345264,5.1874
764,1,0.963813,3.88426,0.345655,5.19372
765,1,0.965069,3.8887,0.346037,5.1998
766,1,0.966214,3.89333,0.346773,5.20632
767,1,0.967266,3.89799,0.347209,5.21246
768,1,0.968429,3.90253,0.347592,5.21856
769,1,0.969428,3.9071,0.347998,5.22453
770,1,0.970206,3.91187,0.348314,5.23039
771,1,0.971423,3.91646,0.348623,5.23651
772,1,0.972698,3.92066,0.349121,5.24247
773,1,0.973837,3.92528,0.349531,5.24865
774,1,0.97528,3.93116,0.349822,5.25626
775,1,0.976811,3.93719,0.352211,5.26622
776,1,0.978089,3.94162,0.352688,5.2724
777,1,0.979206,3.94625,0.35321,5.27866
778,1,0.980377,3.95119,0.353601,5.28516
779,1,0.981412,3.95578,0.354023,5.29122
780,1,0.98255,3.96017,0.354439,5.29716
781,1,0.983693,3.96459,0.354878,5.30316
782,1,0.984633,3.96968,0.355294,5.30961
783,1,0.985711,3.97493,0.355774,5.31641
784,1,0.987118,3.9794,0.356094,5.32261
785,1,0.988278,3.98419,0.356451,5.32892
786,1,0.989327,3.9889,0.356907,5.33513
787,1,0.990259,3.9934,0.3572,5.34086
788,1,0.991214,3.99829,0.358051,5.34755
789,1,0.992358,4.00296,0.358507,5.35382
790,1,0.99346,4.00742,0.358931,5.35981
791,1,0.994494,4.01186,0.359174,5.36553
792,1,0.995628,4.0163,0.359537,5.37146
793,1,0.996566,4.02075,0.359929,5.37724
794,1,0.997647,4.02512,0.360233,5.383
795,1,0.998793,4.0296,0.360664,5.38906
796,1,0.999931,4.03427,0.361217,5.39542
797,1,1.00116,4.03869,0.361507,5.40136
798,1,1.00242,4.04288,0.361868,5.40717
799,1,1.00354,4.04758,0.362366,5.41349
800,1,1.00455,4.05242,0.362757,5.41973
801,1,1.00566,4.05745,0.363009,5.42612
802,1,1.00689,4.06176,0.363639,5.43229
803,1,1.00807,4.06791,0.364077,5.44006
804,1,1.00928,4.07235,0.364574,5.4462
805,1,1.01084,4.07638,0.364873,5.4521
806,1,1.01198,4.08095,0.365391,5.45832
807,1,1.01318,4.08593,0.365744,5.46485
808,1,1.0144,4.09058,0.366114,5.4711
809,1,1.01551,4.09518,0.366534,5.47722
810,1,1.0169,4.10003,0.367129,5.48406
811,1,1.018,4.10518,0.367696,5.49088
812,1,1.0192,4.11011,0.368061,5.49737
813,1,1.02044,4.11557,0.368538,5.50455
814,1,1.02156,4.11999,0.369012,5.51056
815,1,1.02309,4.12414,0.369468,5.51669
816,1,1.0243,4.12859,0.370519,5.52341
817,1,1.02537,4.13316,0.371165,5.5297
818,1,1.02644,4.13829,0.371607,5.53633
819,1,1.02766,4.1433,0.372028,5.54298
820,1,1.02865,4.14845,0.37241,5.5495
821,1,1.02972,4.15363,0.37265,5.556
822,1,1.03052,4.15851,0.373103,5.56213
823,1,1.03142,4.16317,0.373549,5.56814
824,1,1.0325,4.16765,0.373962,5.57411
825,1,1.03358,4.17273,0.377267,5.58357
826,1,1.03468,4.17748,0.377635,5.58979
827,1,1.03565,4.18271,0.377995,5.59636
828,1,1.03676,4.18779,0.378304,5.60285
829,1,1.03761,4.19252,0.378697,5.60883
830,1,1.03875,4.19725,0.379074,5.61508
831,1,1.0398,4.202,0.379446,5.62125
832,1,1.04095,4.20663,0.379835,5.62742
833,1,1.04228,4.21161,0.38025,5.63414
834,1,1.04321,4.21636,0.380563,5.64014
835,1,1.04425,4.22104,0.380875,5.64616
836,1,1.04529,4.22552,0.38123,5.65204
837,1,1.04625,4.23034,0.381582,5.65817
838,1,1.0472,4.23511,0.381935,5.66424
839,1,1.0485,4.23926,0.382276,5.67003
840,1,1.04951,4.2435,0.382594,5.6756
841,1,1.05058,4.24821,0.383033,5.68182
842,1,1.05183,4.25281,0.383315,5.68796
843,1,1.05283,4.25799,0.383776,5.6946
844,1,1.05395,4.26247,0.384132,5.70056
845,1,1.05493,4.26733,0.384421,5.70668
846,1,1.05591,4.27212,0.384675,5.7127
847,1,1.05688,4.27703,0.385041,5.71895
848,1,1.05805,4.28198,0.385465,5.72549
849,1,1.0592,4.28655,0.38572,5.73146
850,1,1.06032,4.29119,0.386072,5.73758
851,1,1.06131,4.29569,0.386455,5.74345
852,1,1.06234,4.30038,0.386781,5.74951
853,1,1.06332,4.30521,0.387056,5.75559
854,1,1.06456,4.31026,0.387296,5.76212
855,1,1.06566,4.31465,0.38773,5.76804
856,1,1.06671,4.31921,0.388109,5.77402
857,1,1.06785,4.32376,0.388535,5.78014
858,1,1.06892,4.32813,0.388941,5.78599
859,1,1.07017,4.3325,0.389235,5.7919
860,1,1.07142,4.33698,0.389461,5.79786
861,1,1.07254,4.34149,0.389911,5.80394
862,1,1.0738,4.34632,0.390293,5.81041
863,1,1.07628,4.35098,0.390931,5.81819
864,1,1.07745,4.35609,0.391315,5.82485
865,1,1.07861,4.36039,0.391589,5.83059
866,1,1.07983,4.36497,0.391982,5.83678
867,1,1.08083,4.37004,0.392391,5.84326
868,1,1.08213,4.37463,0.392746,5.8495
869,1,1.08313,4.37945,0.393062,5.85565
870,1,1.08427,4.38453,0.393546,5.86235
871,1,1.08533,4.389,0.394039,5.86837
872,1,1.08632,4.39365,0.394441,5.87442
873,1,1.08724,4.39874,0.394789,5.88078
874,1,1.08829,4.40311,0.395061,5.88647
875,1,1.08921,4.40774,0.395512,5.89247
876,1,1.09029,4.41283,0.395895,5.89902
877,1,1.09106,4.41779,0.396308,5.90515
878,1,1.09212,4.42246,0.396621,5.9112
879,1,1.09326,4.42715,0.396994,5.91741
880,1,1.09432,4.43159,0.397432,5.92334
881,1,1.09547,4.4364,0.397769,5.92964
882,1,1.09662,4.44114,0.398001,5.93576
883,1,1.0975,4.44569,0.398298,5.94149
884,1,1.0985,4.45023,0.398695,5.94742
885,1,1.09964,4.45488,0.399144,5.95367
886,1,1.10077,4.45943,0.399545,5.95975
887,1,1.10202,4.46407,0.399825,5.96592
888,1,1.1031,4.46863,0.400342,5.97207
889,1,1.10416,4.47358,0.400711,5.97845
890,1,1.1052,4.47832,0.401071,5.98459
891,1,1.10633,4.48286,0.401585,5.99078
892,1,1.10749,4.48786,0.402082,5.99744
893,1,1.10867,4.4927,0.402606,6.00398
894,1,1.1099,4.49731,0.403024,6.01023
895,1,1.11106,4.50188,0.403265,6.01621
896,1,1.11215,4.50696,0.404291,6.0234
897,1,1.11324,4.51155,0.404674,6.02947
898,1,1.11425,4.51666,0.405245,6.03615
899,1,1.11514,4.52269,0.405758,6.04359
900,1,1.11604,4.53123,0.406167,6.05343
901,1,1.11712,4.53582,0.40646,6.0594
902,1,1.11814,4.54041,0.406865,6.06541
903,1,1.11917,4.54558,0.407304,6.07206
904,1,1.12029,4.5506,0.410632,6.08152
905,1,1.12131,4.55525,0.411129,6.08768
906,1,1.12248,4.56071,0.411469,6.09466
907,1,1.12367,4.56542,0.411767,6.10086
908,1,1.12461,4.56988,0.412158,6.10665
909,1,1.12554,4.5747,0.41246,6.1127
910,1,1.12783,4.57822,0.412692,6.11874
911,1,1.12891,4.58286,0.413034,6.1248
912,1,1.13006,4.58717,0.413288,6.13051
913,1,1.13096,4.59171,0.413664,6.13634
914,1,1.13199,4.59654,0.413861,6.1424
915,1,1.13309,4.60113,0.414255,6.14848
916,1,1.13411,4.60612,0.414714,6.15495
917,1,1.13512,4.6109,0.415232,6.16125
918,1,1.13628,4.6159,0.415603,6.16779
919,1,1.13751,4.6205,0.416053,6.17406
920,1,1.1386,4.62533,0.416406,6.18033
921,1,1.13971,4.62988,0.416691,6.18628
922,1,1.14076,4.63453,0.417161,6.19245
923,1,1.14191,4.63997,0.417377,6.19926
924,1,1.14301,4.64459,0.417797,6.2054
925,1,1.14413,4.64917,0.41821,6.21152
926,1,1.14543,4.6535,0.418572,6.2175
927,1,1.14667,4.65791,0.418865,6.22345
928,1,1.14785,4.66296,0.419304,6.23011
929,1,1.14915,4.66724,0.419697,6.23609
930,1,1.1502,4.67195,0.41994,6.24209
931,1,1.15144,4.67607,0.420156,6.24766
932,1,1.15267,4.68066,0.42058,6.25391
933,1,1.15401,4.68535,0.420998,6.26036
934,1,1.15486,4.69059,0.421514,6.26696
935,1,1.15599,4.69542,0.421903,6.27331
936,1,1.15682,4.70038,0.422575,6.27977
937,1,1.15798,4.7048,0.422916,6.2857
938,1,1.15893,4.70931,0.423232,6.29147
939,1,1.16007,4.71362,0.42369,6.29738
940,1,1.16128,4.71799,0.424056,6.30333
941,1,1.16244,4.72253,0.424467,6.30944
942,1,1.16361,4.72701,0.424823,6.31544
943,1,1.16473,4.73161,0.425135,6.32148
944,1,1.166,4.7359,0.425477,6.32738
945,1,1.1672,4.74046,0.425931,6.3336
946,1,1.16838,4.74524,0.42634,6.33996
947,1,1.16959,4.74965,0.426844,6.34608
948,1,1.17083,4.75478,0.427204,6.35281
949,1,1.17191,4.75911,0.427565,6.35858
950,1,1.17321,4.76354,0.427896,6.36464
951,1,1.17436,4.76797,0.428153,6.37048
952,1,1.17554,4.77238,0.428569,6.37649
953,1,1.17663,4.77682,0.428902,6.38235
954,1,1.18375,4.78744,0.429651,6.40084
955,1,1.18444,4.79256,0.429993,6.407
956,1,1.18561,4.79712,0.430411,6.41314
957,1,1.18672,4.80159,0.43083,6.41914
958,1,1.18783,4.80618,0.431091,6.4251
959,1,1.18869,4.81141,0.431376,6.43147
960,1,1.18982,4.81616,0.431649,6.43762
961,1,1.19102,4.82076,0.432044,6.44382
962,1,1.19217,4.82533,0.432276,6.44978
963,1,1.19329,4.8298,0.432587,6.45568
964,1,1.19423,4.83483,0.432908,6.46197
965,1,1.19532,4.83987,0.433321,6.46852
966,1,1.19686,4.84488,0.433673,6.47542
967,1,1.19797,4.84969,0.43393,6.48159
968,1,1.19914,4.85424,0.434366,6.48775
969,1,1.20022,4.85906,0.434801,6.49408
970,1,1.20128,4.86341,0.435256,6.49995
971,1,1.20242,4.86771,0.435577,6.50571
972,1,1.20353,4.87287,0.436016,6.51241
973,1,1.20464,4.87787,0.436349,6.51887
974,1,1.20562,4.88274,0.436808,6.52516
975,1,1.20759,4.889,0.437307,6.5339
976,1,1.20916,4.89441,0.437852,6.54142
977,1,1.21046,4.90061,0.438458,6.54953
978,1,1.21185,4.90675,0.43907,6.55766
979,1,1.21329,4.91202,0.439568,6.56488
980,1,1.21475,4.91664,0.43993,6.57132
981,1,1.2157,4.92186,0.440298,6.57786
982,1,1.21703,4.92755,0.440642,6.58522
983,1,1.21828,4.9326,0.440897,6.59178
984,1,1.21948,4.93741,0.441138,6.59803
985,1,1.22061,4.94222,0.441457,6.60429
986,1,1.22191,4.94688,0.441779,6.61056
987,1,1.22322,4.95152,0.442092,6.61684
988,1,1.22431,4.95609,0.442401,6.62279
989,1,1.22574,4.96086,0.44267,6.62927
990,1,1.22717,4.96539,0.443405,6.63597
991,1,1.22831,4.96999,0.443834,6.64213
992,1,1.22942,4.97475,0.444109,6.64827
993,1,1.2304,4.97997,0.444421,6.6548
994,1,1.23155,4.98459,0.444746,6.66088
995,1,1.23266,4.9893,0.4451,6.66707
996,1,1.23413,4.99527,0.445437,6.67483
997,1,1.23563,5.00037,0.445743,6.68174
998,1,1.23694,5.00539,0.446284,6.68862
999,1,1.23832,5.00988,0.44667,6.69487
1000,1,1.23934,5.01464,0.447132,6.70111
1001,1,1.24057,5.01928,0.447323,6.70717
1002,1,1.25047,5.02683,0.450457,6.72775
1003,1,1.25715,5.03645,0.450739,6.74434
1004,1,1.2583,5.04139,0.451223,6.75091
1005,1,1.25937,5.0465,0.451527,6.75739
1006,1,1.26043,5.05145,0.451946,6.76383
1007,1,1.26153,5.05684,0.452249,6.77061
1008,1,1.26275,5.06197,0.452588,6.77731
1009,1,1.26402,5.06691,0.452963,6.78389
1010,1,1.26546,5.07195,0.453343,6.79076
1011,1,1.26669,5.07683,0.453708,6.79723
1012,1,1.26891,5.0843,0.454808,6.80802
1013,1,1.2705,5.08986,0.455358,6.81572
1014,1,1.27263,5.09635,0.456126,6.82511
1015,1,1.27457,5.10357,0.45666,6.83479
1016,1,1.27605,5.1093,0.456954,6.8423
1017,1,1.27734,5.11462,0.457289,6.84925
1018,1,1.27866,5.11938,0.457687,6.85572
1019,1,1.2798,5.12414,0.458032,6.86197
1020,1,1.28107,5.12917,0.45879,6.86903
1021,1,1.28221,5.13533,0.459125,6.87666
1022,1,1.28428,5.14025,0.459498,6.88403
1023,1,1.28563,5.14501,0.462307,6.89295
1024,1,1.28697,5.14992,0.462586,6.89947
1025,1,1.28837,5.15488,0.465592,6.90884
1026,1,1.2896,5.15958,0.466034,6.91522
1027,1,1.29075,5.16416,0.466411,6.92132
1028,1,1.29203,5.16864,0.466771,6.92745
1029,1,1.29317,5.1742,0.467366,6.93474
1030,1,1.29438,5.17925,0.467862,6.94149
1031,1,1.29538,5.18394,0.468143,6.94746
1032,1,1.2964,5.18827,0.468393,6.95306
1033,1,1.29752,5.19356,0.46868,6.95976
1034,1,1.29988,5.1997,0.469394,6.96897
1035,1,1.30112,5.20475,0.469742,6.97562
1036,1,1.3022,5.21013,0.470064,6.98239
1037,1,1.30312,5.21488,0.470427,6.98842
1038,1,1.3042,5.21966,0.470887,6.99475
1039,1,1.30551,5.22445,0.471263,7.00122
1040,1,1.30667,5.22942,0.471687,7.00777
1041,1,1.30857,5.23463,0.472858,7.01606
1042,1,1.31207,5.24732,0.473122,7.03251
1043,1,1.31315,5.25513,0.476229,7.04451
1044,1,1.31404,5.26023,0.476499,7.05077
1045,1,1.31526,5.26478,0.476977,7.05703
1046,1,1.31646,5.26996,0.477409,7.06383
1047,1,1.3179,5.27509,0.477834,7.07082
1048,1,1.31913,5.28045,0.478185,7.07777
1049,1,1.32027,5.28567,0.478866,7.08481
1050,1,1.32158,5.29074,0.479278,7.0916
1051,1,1.32281,5.29919,0.479851,7.10185
1052,1,1.32404,5.30608,0.480116,7.11024
1053,1,1.32585,5.31228,0.484282,7.12241
1054,1,1.32738,5.31834,0.484735,7.13046
1055,1,1.3288,5.32606,0.485696,7.14056
1056,1,1.33026,5.33167,0.485897,7.14783
1057,1,1.33154,5.33726,0.486361,7.15516
1058,1,1.33268,5.3421,0.486844,7.16162
1059,1,1.33388,5.34702,0.487172,7.16807
1060,1,1.3349,5.3523,0.487643,7.17485
1061,1,1.33606,5.35748,0.487937,7.18148
1062,1,1.33729,5.36251,0.488365,7.18816
1063,1,1.33838,5.36745,0.488565,7.1944
1064,1,1.3397,5.37233,0.489032,7.20106
1065,1,1.3408,5.3768,0.489334,7.20693
1066,1,1.34272,5.38321,0.489932,7.21587
1067,1,1.34395,5.389,0.490324,7.22327
1068,1,1.34511,5.39441,0.490552,7.23007
1069,1,1.34605,5.40036,0.490914,7.23733
1070,1,1.34717,5.40522,0.491273,7.24367
1071,1,1.34802,5.41006,0.491655,7.24973
1072,1,1.34925,5.41467,0.492109,7.25603
1073,1,1.35042,5.4192,0.492442,7.26206
1074,1,1.3516,5.42403,0.492736,7.26837
1075,1,1.3528,5.42888,0.49296,7.27465
1076,1,1.35418,5.43351,0.493287,7.28098
1077,1,1.35549,5.43831,0.49373,7.28752
1078,1,1.35655,5.44322,0.494388,7.29415
1079,1,1.35791,5.4476,0.494682,7.30019
1080,1,1.35889,5.45274,0.494991,7.30662
1081,1,1.36002,5.45777,0.495258,7.31304
1082,1,1.36092,5.4626,0.495503,7.31902
1083,1,1.36176,5.46738,0.495772,7.3249
1084,1,1.36294,5.47202,0.496115,7.33108
1085,1,1.36394,5.47746,0.496601,7.338
1086,1,1.36536,5.48195,0.497063,7.34437
1087,1,1.36669,5.4867,0.49782,7.35122
1088,1,1.368,5.49444,0.49852,7.36096
1089,1,1.37274,5.50428,0.503675,7.3807
1090,1,1.37363,5.51199,0.504063,7.38967
1091,1,1.37466,5.51708,0.505443,7.39718
1092,1,1.37614,5.52181,0.506016,7.40397
1093,1,1.37746,5.52712,0.506345,7.41092
1094,1,1.37875,5.53189,0.506797,7.41743
1095,1,1.38042,5.53656,0.507219,7.4242
1096,1,1.38149,5.54163,0.507635,7.43076
1097,1,1.38294,5.5471,0.507956,7.43799
1098,1,1.38439,5.55366,0.508436,7.44649
1099,1,1.38634,5.55962,0.509393,7.45535
1100,1,1.38814,5.56534,0.509817,7.4633
1101,1,1.39063,5.57016,0.51028,7.47108
1102,1,1.39199,5.5768,0.510925,7.47972
1103,1,1.393,5.58249,0.511275,7.48677
1104,1,1.39435,5.58794,0.511638,7.49394
1105,1,1.39578,5.59211,0.511922,7.49982
1106,1,1.3973,5.5967,0.512369,7.50638
1107,1,1.39854,5.60143,0.512685,7.51265
1108,1,1.39985,5.60614,0.51312,7.51911
1109,1,1.40109,5.61158,0.513439,7.52611
1110,1,1.40217,5.61707,0.513785,7.53302
1111,1,1.40321,5.62186,0.514114,7.53919
1112,1,1.40433,5.62644,0.514558,7.54533
1113,1,1.40544,5.63193,0.514794,7.55216
1114,1,1.40641,5.63687,0.515262,7.55854
1115,1,1.40743,5.64192,0.515473,7.56483
1116,1,1.40842,5.64679,0.515814,7.57102
1117,1,1.40985,5.65288,0.516176,7.57891
1118,1,1.41114,5.65856,0.516598,7.5863
1119,1,1.41258,5.66367,0.517049,7.59329
1120,1,1.41348,5.66939,0.518078,7.60094
1121,1,1.41511,5.6745,0.519026,7.60864
1122,1,1.42188,5.69425,0.519186,7.63532
1123,1,1.42251,5.70577,0.520088,7.64837
1124,1,1.4239,5.71066,0.520357,7.65492
1125,1,1.42438,5.71625,0.520659,7.66128
1126,1,1.42558,5.72139,0.520884,7.66785
1127,1,1.42688,5.72674,0.521145,7.67477
1128,1,1.42818,5.73195,0.521453,7.68158
1129,1,1.42944,5.73707,0.525612,7.69212
1130,1,1.43082,5.742,0.526058,7.69888
1131,1,1.43347,5.74811,0.527061,7.70864
1132,1,1.43578,5.75389,0.530092,7.71976
1133,1,1.43791,5.75864,0.530579,7.72714
1134,1,1.43971,5.7646,0.531066,7.73538
1135,1,1.44075,5.7707,0.531622,7.74308
1136,1,1.44177,5.77642,0.532011,7.7502
1137,1,1.44294,5.78115,0.532319,7.7564
1138,1,1.44431,5.78568,0.532719,7.76271
