iter,ant_move_s,phen_sync_s,evaporation_s,total_s
505,0.6190625,2.47049,0.221406,3.31096
506,0.62038575,2.476125,0.22174875,3.3182575
507,0.62160475,2.4811525,0.22217975,3.324935
508,0.6226689999999999,2.4859,0.22269025,3.33126
509,0.62378225,2.49127,0.2231235,3.338175
510,0.624992,2.496305,0.22366075,3.344955
511,0.62639925,2.502015,0.2243995,3.3528124999999998
512,0.627901,2.5082175,0.22475125,3.3608725
513,0.62929175,2.5132825,0.22519250000000002,3.3677675000000002
514,0.63043775,2.5183400000000002,0.225673,3.3744475
515,0.6316395,2.5232400000000004,0.22610950000000002,3.38099
516,0.63290375,2.5286049999999998,0.22672725,3.388235
517,0.63466725,2.535115,0.22723325,3.397015
518,0.6361702499999999,2.54088,0.227607,3.404655
519,0.6373585,2.5465025,0.2287795,3.41264
520,0.6386035,2.55097,0.229391,3.4189625
521,0.640034,2.5555975,0.22987825,3.42551
522,0.64129775,2.560565,0.23028625,3.43215
523,0.642643,2.565165,0.23067625,3.4384825
524,0.64383475,2.569925,0.23111625,3.4448775
525,0.64492675,2.5746875,0.2315445,3.4511575
526,0.6463205,2.5801225,0.23205225000000002,3.458495
527,0.64774075,2.58581,0.2326585,3.46621
528,0.65011,2.591565,0.2332405,3.4749125
529,0.6515335,2.5974775,0.233619,3.4826275
530,0.652916,2.6029150000000003,0.23399275,3.489825
531,0.653804,2.6082575,0.23432524999999998,3.4963875
532,0.6549510000000001,2.613105,0.23493125,3.5029875
533,0.65624625,2.6177025,0.23538925,3.50934
534,0.6573225,2.62292,0.23569825,3.5159425
535,0.658481,2.6276325,0.236074,3.52219
536,0.6596182500000001,2.632145,0.23645625,3.5282175000000002
537,0.66075875,2.637095,0.23700075,3.53485
538,0.661841,2.64167,0.23737125,3.540885
539,0.6629595,2.6462525,0.2378035,3.547015
540,0.66413975,2.6511,0.23840450000000002,3.5536475
541,0.6653249999999999,2.65631,0.23892975,3.560565
542,0.666553,2.6610275000000003,0.23944375,3.5670225
543,0.667742,2.665645,0.2398915,3.5732850000000003
544,0.669091,2.6701875,0.2401885,3.5794625
545,0.67026,2.6750675,0.24056,3.58589
546,0.671346,2.6801075,0.24085325000000002,3.592305
547,0.67247225,2.684915,0.24129625,3.5986825
548,0.6737155,2.68966,0.24162275,3.6049975
549,0.6748190000000001,2.6953275,0.242553,3.6126975
550,0.67603225,2.7000800000000003,0.2429885,3.6191
551,0.67717225,2.7047274999999997,0.243368,3.6252675
552,0.67832725,2.709335,0.24380000000000002,3.6314625
553,0.6798657499999999,2.71639,0.24434625,3.6406025
554,0.681311,2.7222725,0.24466875,3.64825
555,0.68281325,2.727725,0.24524175,3.6557825
556,0.6836395,2.7330699999999997,0.24558724999999998,3.6622975
557,0.6848577499999999,2.7377975,0.2460165,3.6686725
558,0.68600025,2.742605,0.24642999999999998,3.6750325
559,0.68716025,2.74742,0.24676225000000002,3.6813450000000003
560,0.68843,2.7524175,0.24720124999999998,3.68805
561,0.68958575,2.75712,0.24763825,3.6943425000000003
562,0.6908052499999999,2.7619675,0.24803025,3.7008025
563,0.6927795,2.7685874999999998,0.248511,3.7098750000000003
564,0.69444675,2.77411,0.24890074999999998,3.717455
565,0.69580775,2.7795525000000003,0.24931599999999998,3.7246775
566,0.6969927499999999,2.7840575,0.24967175,3.7307249999999996
567,0.69806225,2.7887425,0.24999825,3.7368025
568,0.6992385000000001,2.7934825,0.25038950000000004,3.7431125
569,0.70047675,2.798175,0.25078175,3.749435
570,0.70166675,2.802835,0.251179,3.7556825
571,0.702798,2.8075650000000003,0.251569,3.7619325
572,0.70389275,2.81239,0.25188825000000004,3.7681725
573,0.7050464999999999,2.8177025,0.25230600000000003,3.775055
574,0.706327,2.822315,0.25263425,3.7812775
575,0.7074525,2.826995,0.2529155,3.7873625
576,0.70858225,2.8316,0.2532105,3.79339
577,0.7097765,2.8361325,0.25357675,3.7994875
578,0.711001,2.8410675,0.25396475,3.8060300000000002
579,0.7121315,2.84585,0.25439900000000004,3.8123775
580,0.7143375,2.8527275000000003,0.254791,3.8218550000000002
581,0.7156325,2.8582099999999997,0.25508575,3.8289275
582,0.7168509999999999,2.86362,0.25538125,3.835855
583,0.71799275,2.8682875,0.25578175000000003,3.84206
584,0.719176,2.873525,0.25622775,3.8489275
585,0.7204965,2.8786075,0.2569205,3.856025
586,0.7221165,2.883075,0.25732175,3.8625125000000002
587,0.7234185,2.887695,0.2576525,3.868765
588,0.7245675,2.89234,0.25805875,3.874965
589,0.7262805,2.8986324999999997,0.25858075,3.8834925
590,0.7280037500000001,2.9043200000000002,0.26055174999999997,3.892875
591,0.729827,2.91019,0.262071,3.9020875
592,0.73230675,2.9229950000000002,0.263055,3.9183575
593,0.7335235,2.9279425,0.26369750000000003,3.9251625
594,0.73477775,2.9327375,0.26411175,3.9316275
595,0.7359720000000001,2.937815,0.26445625,3.938245
596,0.73750475,2.9426125,0.26487325,3.9449875
597,0.73884125,2.9475825,0.2653,3.9517275
598,0.7400862500000001,2.9528,0.26568075,3.9585625
599,0.7414395,2.9578825,0.26616825,3.96549
600,0.74274175,2.9628550000000002,0.26664625,3.972245
601,0.74415875,2.968265,0.2671675,3.9795925
602,0.7455832499999999,2.97321,0.2677165,3.98651
603,0.74693575,2.978285,0.26830825,3.9935300000000002
604,0.74848425,2.9836525,0.2697995,4.001935
605,0.750665,2.9937,0.27054500000000004,4.0149075
606,0.7526695,3.0016475,0.27163225,4.025945
607,0.7538625,3.0075624999999997,0.27257750000000003,4.0340025
608,0.75545525,3.01374,0.27307575,4.0422675
609,0.7569382499999999,3.0209025,0.27367225,4.0515175
610,0.7583025,3.02668,0.2740035,4.0589875
611,0.7595222500000001,3.032075,0.2744235,4.0660225
612,0.76080325,3.0367275,0.27481774999999997,4.07235
613,0.76195675,3.0412675,0.2752545,4.0784825
614,0.76317525,3.045925,0.27578025,4.0848825
615,0.7644299999999999,3.0505075,0.2761495,4.0910874999999995
616,0.7655752499999999,3.0551875,0.27665575,4.0974175
617,0.7667729999999999,3.060125,0.27710425,4.1040025
618,0.76810375,3.0650275000000002,0.27758175,4.110715
619,0.769348,3.0701225,0.277969,4.11744
620,0.7705665,3.07478,0.27826525,4.1236125
621,0.77169775,3.0794675,0.27862625,4.1297925
622,0.7728714999999999,3.0844475,0.2789835,4.1363025
623,0.7740995,3.089405,0.279489,4.142995
624,0.77541725,3.09378,0.27983025,4.14903
625,0.7765735,3.0987025,0.2802815,4.1555575000000005
626,0.77781375,3.1035275,0.28085675,4.1621974999999996
627,0.7791025,3.1080300000000003,0.2812285,4.16836
628,0.7801892500000001,3.1126225,0.2816765,4.1744875
629,0.78147025,3.11759,0.2821745,4.1812325
630,0.78268725,3.1221175,0.28269925,4.187505
631,0.783904,3.1266325,0.28310975,4.1936475
632,0.78507875,3.1313,0.283466,4.199845
633,0.7863392499999999,3.1357075,0.283876,4.2059225
634,0.78780425,3.140405,0.2843605,4.2125699999999995
635,0.78905475,3.1457550000000003,0.284809,4.2196225
636,0.79019075,3.1504700000000003,0.28517675,4.2258325
637,0.791385,3.1551325,0.28554425,4.2320625
638,0.79248675,3.1598775000000003,0.285886,4.23825
639,0.7936695,3.1645624999999997,0.2863675,4.244597499999999
640,0.79484225,3.1689525,0.286756,4.2505524999999995
641,0.79605,3.17385,0.28723750000000003,4.2571375
642,0.79712975,3.1787099999999997,0.28764,4.2634775
643,0.7984055,3.1838625,0.287984,4.270255
644,0.79960075,3.188595,0.28833325,4.27653
645,0.80092,3.1940125,0.2888565,4.2837875
646,0.80202825,3.1986600000000003,0.28922,4.28991
647,0.80331925,3.20435,0.2896335,4.2973025
648,0.804542,3.2097375,0.28998475,4.3042625
649,0.80564075,3.214585,0.29036675,4.310595
650,0.80693125,3.2194,0.29079,4.31712
651,0.8083549999999999,3.22496,0.29113125,4.324445
652,0.8096405,3.2303175,0.29154725,4.331505
653,0.81075075,3.2350275,0.291897,4.3376775
654,0.8122595,3.239865,0.29237925,4.344505
655,0.8135589999999999,3.2444375,0.29280475,4.3508
656,0.814788,3.249085,0.293192,4.357065
657,0.8160465,3.2556700000000003,0.29855149999999997,4.370265
658,0.819631,3.285285,0.30101,4.405927500000001
659,0.82088,3.2913575,0.30155,4.4137875
660,0.8217877499999999,3.2978125,0.30194375,4.42154
661,0.82300475,3.3030925,0.30233024999999997,4.42843
662,0.82428925,3.30816,0.30268825,4.4351375
663,0.8257425,3.3131675,0.302991,4.4418975
664,0.8269817500000001,3.31843,0.30337075,4.4487825
665,0.8279795,3.324035,0.30449225,4.456505
666,0.8298065,3.3316175,0.30496225,4.466385
667,0.8316822500000001,3.3374275,0.30538975,4.4745025
668,0.833662,3.3423,0.305768,4.48173
669,0.8354965000000001,3.3482575,0.30615225,4.4899075
670,0.8366644999999999,3.3552125,0.30659325,4.498469999999999
671,0.83801725,3.36084,0.3070635,4.5059225000000005
672,0.8393345,3.36591,0.307373,4.512615
673,0.8404754999999999,3.3705625,0.307762,4.5188
674,0.84156825,3.375275,0.308174,4.5250125
675,0.84280075,3.3798525,0.30859375,4.53125
676,0.84392375,3.3847775,0.30893275,4.537635
677,0.84515625,3.3893775,0.3092885,4.5438225
678,0.8461862499999999,3.3941375000000003,0.309677,4.5500025
679,0.8472985,3.398995,0.31003125,4.5563275
680,0.84841875,3.4038325,0.310427,4.5626775
681,0.84960625,3.4085975,0.31078975,4.568995
682,0.8506655,3.4134124999999997,0.3111505,4.5752299999999995
683,0.8518,3.41873,0.3114395,4.58197
684,0.852842,3.4234425,0.311786,4.5880725
685,0.8539175,3.42819,0.31214425,4.5942475
686,0.85533725,3.43374,0.312534,4.60161
687,0.856665,3.439395,0.3130445,4.6091025000000005
688,0.8579105,3.4441175,0.313405,4.61543
689,0.8591012499999999,3.4488925,0.31378575,4.6217775
690,0.86115275,3.45539,0.3143975,4.63094
691,0.864568,3.4637975,0.31517425,4.64354
692,0.86810975,3.4760825,0.31606025,4.6602525
693,0.8693565,3.4809775,0.31640675,4.6667375
694,0.87047925,3.4861225,0.3167895,4.6733925
695,0.871739,3.491295,0.31714425,4.68018
696,0.8731825,3.4967875,0.31759475,4.687565
697,0.87455025,3.50239,0.31799299999999997,4.6949325
698,0.876012,3.5078300000000002,0.31845925,4.7023025
699,0.8788395,3.5147425,0.31895575,4.712540000000001
700,0.8803615,3.520345,0.31940050000000003,4.720105
701,0.88231375,3.5261275000000003,0.31976375,4.728205
702,0.8834775,3.5336525,0.32042075000000003,4.7375525
703,0.88470925,3.5392725,0.3206985,4.744680000000001
704,0.885901,3.544525,0.32101875,4.7514425
705,0.88712225,3.5497175,0.32147325,4.758315
706,0.88828175,3.5543625,0.32184575,4.76449
707,0.8894070000000001,3.5593025,0.3221965,4.770905
708,0.89044175,3.5641675,0.32254,4.7771475
709,0.89146825,3.5689625,0.3228875,4.7833175
710,0.89247575,3.57376,0.32325950000000003,4.789495
711,0.89355175,3.578245,0.323592,4.7953875
712,0.8946084999999999,3.58305,0.323928,4.8015875
713,0.8957495,3.5877850000000002,0.3242405,4.8077725000000004
714,0.8968585,3.592385,0.32460925,4.813852499999999
715,0.89793525,3.5973525000000004,0.32569375,4.8209800000000005
716,0.8989750000000001,3.6024275,0.32605775000000004,4.82746
717,0.9003332500000001,3.6080725,0.3264655,4.8348700000000004
718,0.90160825,3.6131824999999997,0.32680125,4.8415925
719,0.902717,3.6178600000000003,0.32717175,4.84775
720,0.90380525,3.6225775000000002,0.32766725,4.85405
721,0.90518475,3.62773,0.32807600000000003,4.86099
722,0.9081785,3.63454,0.32948175,4.8722025
723,0.9095865,3.6573350000000002,0.32990275,4.8968225
724,0.910506,3.6635975,0.33099875,4.905105
725,0.91177825,3.6687250000000002,0.33139425,4.9118975
726,0.913094,3.6740225,0.3317365,4.9188525
727,0.9143415,3.679435,0.33275224999999997,4.92653
728,0.91563275,3.6846825,0.33313349999999997,4.933450000000001
729,0.9169995,3.6892825,0.333568,4.9398525
730,0.91827225,3.6949675,0.3339735,4.9472125
731,0.9213067500000001,3.70207,0.33460225,4.957985
732,0.923365,3.7079525,0.33535925,4.9666775
733,0.9252755,3.7132175,0.335997,4.9744875
734,0.9272765000000001,3.7191825,0.336393,4.98285
735,0.92861425,3.726355,0.33698025,4.9919475
736,0.9300047499999999,3.732075,0.3373535,4.9994325
737,0.931365,3.737405,0.33774525,5.006515
738,0.93264875,3.7418375,0.3380945,5.012575
739,0.9337865,3.7469275,0.33850525,5.0192225
740,0.934988,3.7518475000000002,0.338861,5.025695000000001
741,0.9363334999999999,3.756615,0.3392935,5.0322425
742,0.937481,3.7621725,0.33969275,5.0393475
743,0.93863575,3.7668049999999997,0.34009725,5.045535
744,0.94000025,3.77151,0.34057525,5.052085
745,0.941357,3.7763425,0.34113525,5.05883
746,0.94255425,3.781495,0.34160650000000004,5.0656525
747,0.94378825,3.7865875,0.341996,5.0723725
748,0.9449235,3.7918275,0.34231849999999997,5.0790675
749,0.9463032499999999,3.798135,0.34263075,5.087065
750,0.9475015,3.8034775,0.34295025,5.0939325
751,0.94858875,3.8081725,0.34334225,5.100105
752,0.9505435,3.8133925,0.34383549999999996,5.107775
753,0.952261,3.819495,0.3445195,5.116275
754,0.95399175,3.8267875,0.34508,5.125859999999999
755,0.955851,3.832835,0.34553525,5.1342225
756,0.95750425,3.83928,0.3459955,5.14278
757,0.9589995,3.8463249999999998,0.3465475,5.15187
758,0.96032675,3.8544425,0.347053,5.1618275
759,0.961632,3.85983,0.3475585,5.169017500000001
760,0.9629285,3.86558,0.34803300000000004,5.1765425
761,0.9642379999999999,3.8701,0.34844575,5.1827825
762,0.9655400000000001,3.8747125000000002,0.34885275,5.1891025
763,0.96684925,3.8796475,0.35005525,5.19655
764,0.968119,3.8845324999999997,0.3504305,5.20308
765,0.969395,3.8891575,0.3507475,5.2092975
766,0.970641,3.893935,0.35130975,5.2158875
767,0.97175575,3.8984875,0.35175175000000003,5.2219925
768,0.972882,3.9030825,0.3522615,5.2282275
769,0.973951,3.90756,0.352667,5.2341774999999995
770,0.97494875,3.9121175,0.3531345,5.2402025
771,0.9761315,3.9165925,0.353476,5.2462
772,0.97717025,3.9211225,0.353939,5.25223
773,0.97855775,3.92556,0.35434725,5.2584675
774,0.9799295,3.931445,0.3547505,5.266125
775,0.98144425,3.9374975,0.3556055,5.274547500000001
776,0.9825235,3.9421225,0.35606150000000003,5.2807075
777,0.98366975,3.9467749999999997,0.356552,5.286995
778,0.9848085,3.95194,0.356953,5.2937
779,0.98597275,3.956415,0.357324,5.2997125
780,0.987023,3.960845,0.35773025,5.3056
781,0.98813025,3.9653025,0.358361,5.311795
782,0.98930425,3.9699075,0.3587845,5.317995
783,0.9903839999999999,3.9751724999999998,0.3592335,5.32479
784,0.9915665,3.979655,0.3595805,5.3308
785,0.99268925,3.984295,0.35994575,5.33693
786,0.9936659999999999,3.9888375000000003,0.36031725,5.3428225000000005
787,0.99474575,3.99334,0.360621,5.3487075
788,0.995822,3.9978274999999996,0.3611755,5.354825
789,0.9969335,4.0025275,0.36164875,5.36111
790,0.99796575,4.0070725,0.3622565,5.3672925000000005
791,0.9990447499999999,4.01161,0.36256225,5.3732175
792,1.00013975,4.01615,0.36301425,5.3793
793,1.00115325,4.020745,0.36342175,5.38532
794,1.0021805,4.0251125000000005,0.36373725,5.3910325
795,1.0032445,4.0296825,0.36417025000000003,5.3971
796,1.00429975,4.0344,0.364782,5.403485
797,1.0054115000000001,4.0388,0.36517525,5.4093875
798,1.0064495,4.043125,0.3655775,5.415155
799,1.00743975,4.0477125,0.365947,5.4211025
800,1.008596,4.0523475,0.36643775,5.4273825
801,1.0096479999999999,4.057345,0.366812,5.4338025
802,1.0107445,4.06201,0.36734975000000003,5.440105
803,1.011903,4.0675375,0.36776575,5.447205
804,1.013105,4.0719899999999996,0.3682455,5.45334
805,1.0143975,4.0762175,0.36859175,5.4592075
806,1.0155075,4.0808,0.36912449999999997,5.46543
807,1.0166975,4.0857475,0.369537,5.4719775
808,1.017825,4.0904025,0.3699865,5.47822
809,1.0188875,4.0953225,0.370473,5.48468
810,1.0202499999999999,4.10043,0.3709785,5.491655
811,1.02146,4.1051,0.37151775,5.49808
812,1.02261,4.109985,0.371888,5.5044825
813,1.02376,4.1155525,0.3722575,5.5115675
814,1.0248,4.120139999999999,0.3726775,5.5176125
815,1.0259800000000001,4.12462,0.3733385,5.52394
816,1.0271025,4.1291575,0.3738925,5.53015
817,1.0282274999999998,4.1336675,0.374352,5.53625
818,1.0293675,4.1387475,0.37489425,5.5430075
819,1.0305075000000001,4.1438275,0.3752965,5.54963
820,1.0315475,4.1489225,0.37570425,5.55617
821,1.03269,4.154025,0.3760595,5.56278
822,1.0337675,4.1586324999999995,0.37664675000000003,5.569045
823,1.0349825,4.163195,0.37719025,5.5753675
824,1.036105,4.167855,0.377651,5.58161
825,1.03725,4.1728625,0.37898275000000003,5.589095
826,1.03834,4.177385,0.37935125000000003,5.595075
827,1.0394275,4.18253,0.37971475,5.601672499999999
828,1.0405625,4.187555,0.3801075,5.6082225
829,1.0416225,4.19232,0.3805665,5.6145075
830,1.0427375,4.1970725,0.38093325,5.6207425
831,1.04385,4.2017525000000004,0.38129675,5.6269025
832,1.045045,4.2063475,0.38171225,5.6331125
833,1.0462725000000002,4.2113949999999996,0.382248,5.639915
834,1.04745,4.21613,0.3827045,5.6462875
835,1.048515,4.22077,0.3830815,5.652365
836,1.049595,4.2252175,0.383478,5.658295
837,1.050625,4.2299675,0.38383325,5.664422500000001
838,1.0516575,4.2346575,0.384218,5.670535
839,1.0527975,4.2391875,0.384596,5.6765775
840,1.05382,4.2436425,0.38506725,5.68253
841,1.0548575,4.248365,0.38547725,5.6887025
842,1.055995,4.25296,0.38586725,5.694827500000001
843,1.0571625,4.258005000000001,0.3869945,5.702165
844,1.05826,4.262605,0.38733724999999997,5.7082
845,1.059355,4.267250000000001,0.38795225,5.7145600000000005
846,1.0604025,4.2719775,0.38834425,5.7207225
847,1.061485,4.27657,0.38868275,5.726735
848,1.0626099999999998,4.2813075000000005,0.389133,5.7330475
849,1.063725,4.285775,0.3894915,5.73899
850,1.064795,4.29047,0.38991875,5.7451825
851,1.065795,4.2949575,0.390323,5.7510725
852,1.0668425,4.29964,0.39066575,5.75715
853,1.0678725,4.3041825,0.39098625,5.763045
854,1.0690374999999999,4.3092,0.39128575,5.7695225
855,1.0700925000000001,4.313695,0.39167050000000003,5.77546
856,1.0711425,4.31825,0.39206399999999997,5.7814525
857,1.0722875,4.3228,0.3925115,5.787599999999999
858,1.073365,4.3272075,0.3928775,5.79345
859,1.0744525,4.33163,0.39320275,5.7992799999999995
860,1.0755025,4.336195,0.39353825,5.8052325
861,1.0766125,4.3407275,0.3939565,5.8112975
862,1.0777225000000001,4.345635,0.39432075,5.8176775
863,1.079495,4.35076,0.3947905,5.8250475
864,1.0806175,4.355925,0.395268,5.83181
865,1.081795,4.360365,0.395717,5.837875
866,1.083045,4.3649275,0.396161,5.8441325
867,1.0840475,4.369995,0.39663025,5.850675
868,1.08536,4.3745775,0.3970285,5.8569625
869,1.08637,4.3791475,0.39738,5.8629
870,1.08755,4.3841874999999995,0.3977735,5.8695125
871,1.0886075,4.38882,0.39814925,5.8755749999999995
872,1.0896949999999999,4.39334,0.39853,5.8815675
873,1.09078,4.398265,0.39931775,5.888365
874,1.0919625,4.402615,0.399617,5.8942
875,1.0930425,4.407065,0.40006925,5.900180000000001
876,1.094205,4.41184,0.4004615,5.906505
877,1.0952549999999999,4.416510000000001,0.40114125,5.912905
878,1.096515,4.42096,0.40165700000000004,5.919135
879,1.09769,4.425545,0.40202075000000004,5.925255
880,1.0987325000000001,4.429985,0.40241525,5.9311325
881,1.0998275,4.435075,0.40282125,5.937725
882,1.1009775,4.439755,0.40315449999999997,5.9438875
883,1.1020225,4.4443025,0.403469,5.9497975
884,1.10305,4.44896,0.40383199999999997,5.9558374999999995
885,1.104145,4.4536525000000005,0.404236,5.962035
886,1.1051525,4.4583025,0.4046225,5.9680775
887,1.10625,4.463010000000001,0.404955,5.9742125
888,1.1073,4.4675875000000005,0.4054745,5.9803575
889,1.108475,4.472165,0.40586449999999996,5.986505
890,1.109485,4.476705,0.40624275,5.9924325
891,1.1105275,4.4813374999999995,0.40677325,5.99864
892,1.1116825000000001,4.4863425,0.407275,6.005305
893,1.112875,4.4909375,0.407732,6.011545
894,1.1140375,4.49561,0.40811624999999996,6.01776
895,1.1151200000000001,4.50014,0.40843925,6.0237
896,1.1161475,4.50527,0.4089785,6.030395
897,1.117125,4.509975,0.40939749999999997,6.0365025
898,1.118215,4.51512,0.41006375,6.0434
899,1.1198225,4.5207125,0.41053825,6.051075
900,1.12134,4.5286225,0.4109645,6.060925
901,1.1224525,4.53342,0.41126975,6.0671425
902,1.1235024999999998,4.5379775,0.4116315,6.0731075
903,1.1245375,4.5431525,0.411995,6.0796825000000005
904,1.1256475,4.5481675,0.41318299999999997,6.087
905,1.1267575,4.5526975,0.41360925000000004,6.0930625
906,1.128015,4.557965,0.41395675,6.099935
907,1.129145,4.562485,0.4143215,6.105955
908,1.130125,4.56712,0.414673,6.1119175
909,1.131165,4.571820000000001,0.4150455,6.1180325
910,1.13247,4.5761875,0.41537075,6.124029999999999
911,1.1335375,4.5807475,0.41565975,6.1299425
912,1.134695,4.58525,0.41603524999999997,6.135975
913,1.1357425,4.5896550000000005,0.41642049999999997,6.14182
914,1.1367425,4.59427,0.416841,6.147855
915,1.137805,4.598895000000001,0.41748975,6.1541925
916,1.1388175,4.6038875,0.41785675,6.1605625
917,1.1398475,4.6084075,0.418275,6.1665275
918,1.1409825,4.61344,0.418632,6.1730575000000005
919,1.142095,4.61815,0.41908975000000004,6.1793325
920,1.1431475,4.6227675,0.4194875,6.1854
921,1.14426,4.6272275,0.41986325,6.19135
922,1.1453475,4.6318225,0.42034125,6.197505
923,1.1463999999999999,4.6371675,0.420699,6.20427
924,1.1475650000000002,4.641725,0.42108575,6.210375
925,1.1486875,4.6464775,0.421503,6.216670000000001
926,1.1498875000000002,4.6511025,0.42191525,6.2229075
927,1.1511175,4.655715,0.42222575,6.2290575
928,1.1522875,4.6607575,0.4227845,6.2358275
929,1.1535275,4.6653475,0.42325599999999997,6.2421275000000005
930,1.1546224999999999,4.669905,0.42356024999999997,6.2480875000000005
931,1.1557325,4.6743875,0.42396125,6.25408
932,1.1569425,4.67903,0.42434275,6.260315
933,1.1581225,4.6838825,0.42473775,6.26674
934,1.159165,4.68868,0.42515075,6.2729925
935,1.1603025,4.693275,0.42554175,6.27912
936,1.161315,4.6980325,0.42612225,6.28547
937,1.1623675,4.7025575,0.426492,6.2914175
938,1.1634075,4.7069925,0.426847,6.2972475
939,1.1644825,4.711605,0.42721525,6.3033025
940,1.16565,4.7162025,0.42757175000000003,6.309425
941,1.1668075,4.720925,0.4279485,6.3156825
942,1.1679375,4.72562,0.4284155,6.321975
943,1.1690775,4.7301775,0.42878375,6.32804
944,1.170205,4.7348025,0.42915425,6.3341625
945,1.171465,4.7393,0.429639,6.3404125
946,1.17248,4.74401,0.429983,6.346475
947,1.17359,4.7485225,0.43045075,6.3525625
948,1.17469,4.753775,0.43080825,6.359272499999999
949,1.1756575,4.758437499999999,0.43122275,6.3653175
950,1.1767825,4.7630225,0.43166925,6.371475
951,1.1779275,4.7675975,0.43198725,6.3775125
952,1.17916,4.7721325,0.432354,6.3836475
953,1.18035,4.7767025,0.4327495,6.3897975
954,1.1857475000000002,4.78937,0.4350875,6.410205
955,1.186665,4.7941025,0.4355,6.41627
956,1.1878075,4.798674999999999,0.43596124999999997,6.4224475
957,1.1888325,4.8031225,0.436342,6.4282975
958,1.189905,4.80767,0.4366595,6.434235
959,1.190925,4.8127075,0.437282,6.440915
960,1.19194,4.817482500000001,0.4375815,6.447
961,1.1931574999999999,4.82207,0.437998,6.453225
962,1.1941675,4.8266925,0.43828449999999997,6.4591475
963,1.19526,4.8313524999999995,0.4386175,6.4652325
964,1.1962725,4.836295,0.43893775,6.4715050000000005
965,1.1974175,4.8412275000000005,0.43937950000000003,6.4780275
966,1.1989100000000001,4.8462,0.43975625,6.484865
967,1.20001,4.8508525,0.4401505,6.4910125
968,1.201075,4.85572,0.44056799999999996,6.4973624999999995
969,1.2022475,4.8602975,0.440997,6.5035425
970,1.2032625000000001,4.864715,0.44138849999999996,6.5093675
971,1.20435,4.8692775,0.4417765,6.5154049999999994
972,1.2053575,4.87421,0.4421335,6.5217
973,1.20647,4.879167499999999,0.44250449999999997,6.528145
974,1.2073049999999999,4.883885,0.44289975,6.53409
975,1.209365,4.889865,0.443423,6.5426575
976,1.2109675,4.8954325,0.443931,6.55033
977,1.212485,4.901475,0.444408,6.5583675
978,1.2138200000000001,4.9075475,0.44485625,6.5662225
979,1.21529,4.912865,0.4452635,6.57342
980,1.21671,4.917675,0.44568425,6.58007
981,1.2179075,4.92284,0.4464655,6.5872125
982,1.2193800000000001,4.928295,0.4474725,6.5951425
983,1.220645,4.9331325,0.44779975,6.601577499999999
984,1.22177,4.9379100000000005,0.44890599999999997,6.6085875
985,1.2229299999999999,4.9426275,0.4492425,6.6148025
986,1.2242525,4.947255,0.44974749999999997,6.62125
987,1.2254625,4.9520375,0.45007,6.6275725
988,1.2265575,4.956765,0.450414,6.6337325
989,1.2276775,4.96172,0.45077175,6.6401699999999995
990,1.22891,4.96644,0.45123875,6.64659
991,1.2300175,4.9710625,0.4516825,6.65276
992,1.2311725,4.9757,0.45202349999999997,6.6588925
993,1.2322725,4.9808025,0.452465,6.6655425
994,1.23338,4.9854125,0.452818,6.6716075
995,1.23445,4.9900199999999995,0.45325125,6.67772
996,1.2358175,4.99625,0.453656,6.68572
997,1.2371975,5.0013625,0.454003,6.6925625
998,1.238445,5.006645,0.454332,6.69942
999,1.2396525,5.0115225,0.45543175,6.706605
1000,1.24074,5.01621,0.45582225,6.7127725
1001,1.241825,5.0208625,0.456056,6.7187425
1002,1.24683,5.0331,0.460517,6.740445
1003,1.24942,5.049765,0.46106525,6.76025
1004,1.250605,5.05473,0.4615305,6.766865
1005,1.2518425,5.0600475,0.46192075,6.773805
1006,1.253125,5.065005,0.46233075,6.78046
1007,1.254375,5.070297500000001,0.46293825,6.7876125
1008,1.25556,5.075415,0.46336275,6.7943425
1009,1.2568,5.0802325,0.46375125,6.8007825
1010,1.2582,5.0853275,0.46426275,6.807795
1011,1.2594475,5.0904275000000005,0.464776,6.81465
1012,1.261685,5.09761,0.465539,6.824835
1013,1.26323,5.1032325,0.46605325,6.832515
1014,1.265155,5.1099375,0.46676175,6.841855
1015,1.26703,5.117395,0.46745975,6.851885
1016,1.268375,5.123037500000001,0.468096,6.859507499999999
1017,1.269615,5.1284600000000005,0.468432,6.8665075
1018,1.2709074999999999,5.133155,0.46877725000000003,6.87284
1019,1.271955,5.1380025,0.46915375,6.8791125
1020,1.273115,5.1428925,0.46970775,6.8857175
1021,1.27432,5.14925,0.4701705,6.893735
1022,1.2760725000000002,5.1544675,0.4706545,6.9011949999999995
1023,1.27722,5.1593800000000005,0.47156825,6.90817
1024,1.2783449999999998,5.164384999999999,0.47198799999999996,6.914715
1025,1.2796275000000001,5.169475,0.47307699999999997,6.922175
1026,1.2807275,5.17409,0.473477,6.9282924999999995
1027,1.2819150000000001,5.1787775,0.47393025,6.9346225
1028,1.2829975,5.1834725,0.4742865,6.940755
1029,1.2840624999999999,5.1891099999999994,0.47489575,6.9480725
1030,1.28529,5.1941325,0.47538225,6.954805
1031,1.2864325,5.1986975,0.475773,6.9609000000000005
1032,1.2875475,5.2032125,0.4761565,6.966915
1033,1.288815,5.208215,0.47649525,6.973525
1034,1.2909375,5.2147825,0.4769995,6.9827175
1035,1.2922575,5.219815,0.477356,6.9894275
