iter,rank,ant_move_s,phen_sync_s,evaporation_s,total_s
569,0,0.698412,2.80983,0.256497,3.76474
570,0,0.699474,2.81462,0.256831,3.77093
571,0,0.700566,2.8194,0.257125,3.77709
572,0,0.701521,2.82458,0.257386,3.78349
573,0,0.702633,2.82993,0.257851,3.79042
574,0,0.703956,2.83437,0.258239,3.79657
575,0,0.705079,2.83898,0.258487,3.80255
576,0,0.706011,2.844,0.258633,3.80864
577,0,0.707273,2.84839,0.259065,3.81472
578,0,0.708637,2.85317,0.259454,3.82126
579,0,0.709897,2.85783,0.259906,3.82763
580,0,0.71185,2.86479,0.26031,3.83695
581,0,0.713153,2.87012,0.260629,3.8439
582,0,0.714177,2.87559,0.260884,3.85065
583,0,0.715434,2.87992,0.26125,3.8566
584,0,0.716673,2.88513,0.261678,3.86348
585,0,0.718034,2.89017,0.263308,3.87151
586,0,0.719471,2.89499,0.263747,3.87821
587,0,0.720849,2.89972,0.264216,3.88479
588,0,0.722016,2.90439,0.264632,3.89104
589,0,0.723915,2.91055,0.265153,3.89962
590,0,0.725296,2.91659,0.266082,3.90797
591,0,0.726905,2.92312,0.266356,3.91638
592,0,0.728141,2.93521,0.2667,3.93006
593,0,0.729719,2.93955,0.267121,3.93639
594,0,0.731249,2.94428,0.267359,3.94289
595,0,0.732788,2.94878,0.267805,3.94937
596,0,0.734375,2.95356,0.268298,3.95623
597,0,0.735736,2.95844,0.268753,3.96293
598,0,0.737255,2.96344,0.26915,3.96984
599,0,0.7388,2.96819,0.269545,3.97654
600,0,0.740025,2.97312,0.270099,3.98325
601,0,0.741363,2.97861,0.270598,3.99057
602,0,0.742876,2.98346,0.271095,3.99743
603,0,0.74431,2.98846,0.271666,4.00443
604,0,0.745847,2.99379,0.272303,4.01194
605,0,0.748001,3.00386,0.27288,4.02474
606,0,0.75012,3.01141,0.2737,4.03523
607,0,0.751262,3.01744,0.273969,4.04267
608,0,0.752747,3.02392,0.274325,4.05099
609,0,0.75395,3.03154,0.274826,4.06032
610,0,0.755441,3.03723,0.275164,4.06784
611,0,0.7567,3.04284,0.275484,4.07502
612,0,0.757899,3.04772,0.275895,4.08152
613,0,0.75898,3.05213,0.276275,4.08739
614,0,0.760235,3.05677,0.276783,4.09378
615,0,0.761417,3.0614,0.277222,4.10004
616,0,0.762591,3.06605,0.27783,4.10647
617,0,0.763926,3.07095,0.27841,4.11329
618,0,0.765264,3.07585,0.278848,4.11996
619,0,0.766428,3.08067,0.279111,4.12621
620,0,0.76774,3.08507,0.279444,4.13225
621,0,0.768863,3.08979,0.279775,4.13843
622,0,0.769918,3.09494,0.280087,4.14495
623,0,0.771043,3.1,0.280584,4.15163
624,0,0.772399,3.1044,0.280919,4.15772
625,0,0.773587,3.10911,0.281548,4.16424
626,0,0.774909,3.11385,0.282138,4.1709
627,0,0.776101,3.11871,0.28249,4.1773
628,0,0.777134,3.12363,0.283077,4.18384
629,0,0.778355,3.12866,0.283574,4.19059
630,0,0.779636,3.13313,0.284062,4.19682
631,0,0.780969,3.13752,0.284429,4.20292
632,0,0.782242,3.14211,0.284834,4.20919
633,0,0.783435,3.14662,0.285304,4.21536
634,0,0.784964,3.15126,0.285815,4.22204
635,0,0.786132,3.15669,0.28622,4.22904
636,0,0.787251,3.16142,0.286626,4.23529
637,0,0.7885,3.16587,0.287014,4.24139
638,0,0.789915,3.17035,0.287255,4.24752
639,0,0.791065,3.17508,0.287667,4.25381
640,0,0.792134,3.17961,0.28807,4.25982
641,0,0.793269,3.18459,0.288484,4.26634
642,0,0.794315,3.18931,0.288818,4.27244
643,0,0.795654,3.19435,0.289143,4.27915
644,0,0.796782,3.19929,0.289641,4.28571
645,0,0.798113,3.20494,0.290237,4.29329
646,0,0.79914,3.20981,0.290852,4.2998
647,0,0.800261,3.21568,0.291282,4.30722
648,0,0.801418,3.22135,0.291647,4.31441
649,0,0.8026,3.22613,0.292169,4.3209
650,0,0.803903,3.23074,0.292519,4.32716
651,0,0.805075,3.23643,0.292789,4.33429
652,0,0.806258,3.24189,0.293242,4.34139
653,0,0.80736,3.24655,0.293607,4.34752
654,0,0.808737,3.25159,0.294148,4.35447
655,0,0.810074,3.25624,0.294558,4.36087
656,0,0.811394,3.26081,0.294997,4.3672
657,0,0.81224,3.26783,0.299153,4.37922
658,0,0.814321,3.29576,0.30243,4.41251
659,0,0.815796,3.30146,0.303266,4.42052
660,0,0.817129,3.30756,0.303811,4.4285
661,0,0.818438,3.31262,0.304152,4.43521
662,0,0.819638,3.31768,0.304373,4.44169
663,0,0.821063,3.32296,0.304695,4.44871
664,0,0.822346,3.32805,0.305158,4.45555
665,0,0.823238,3.33386,0.306474,4.46357
666,0,0.824621,3.3421,0.307186,4.4739
667,0,0.826306,3.34797,0.307695,4.48198
668,0,0.828188,3.3531,0.308045,4.48933
669,0,0.829461,3.35964,0.308345,4.49745
670,0,0.830431,3.36672,0.308893,4.50604
671,0,0.831704,3.3722,0.309247,4.51316
672,0,0.832861,3.37755,0.309522,4.51993
673,0,0.834018,3.38227,0.309883,4.52617
674,0,0.835034,3.38732,0.31029,4.53264
675,0,0.836162,3.39225,0.31081,4.53922
676,0,0.83721,3.39727,0.311163,4.54565
677,0,0.838412,3.4019,0.311529,4.55184
678,0,0.839432,3.40668,0.311901,4.55802
679,0,0.840545,3.41141,0.312322,4.56427
680,0,0.841677,3.41605,0.312905,4.57063
681,0,0.842794,3.4209,0.313316,4.57701
682,0,0.843765,3.42606,0.313516,4.58334
683,0,0.844918,3.43148,0.313799,4.5902
684,0,0.845962,3.43625,0.314091,4.5963
685,0,0.84693,3.44134,0.314437,4.6027
686,0,0.848334,3.44671,0.314845,4.60989
687,0,0.849986,3.45204,0.315371,4.61739
688,0,0.851103,3.45666,0.315744,4.6235
689,0,0.852252,3.46131,0.316073,4.62963
690,0,0.853504,3.46856,0.316574,4.63864
691,0,0.857396,3.47674,0.317468,4.65161
692,0,0.860584,3.48933,0.318182,4.66809
693,0,0.862184,3.49415,0.318517,4.67485
694,0,0.863297,3.49971,0.319023,4.68203
695,0,0.864616,3.50467,0.319331,4.68862
696,0,0.865979,3.51032,0.319815,4.69611
697,0,0.867325,3.51601,0.320225,4.70356
698,0,0.868589,3.52165,0.320684,4.71093
699,0,0.871112,3.52872,0.321022,4.72085
700,0,0.872556,3.53431,0.321436,4.7283
701,0,0.87466,3.54007,0.321741,4.73647
702,0,0.875681,3.5476,0.322381,4.74567
703,0,0.87693,3.55314,0.322644,4.75271
704,0,0.878134,3.55843,0.32299,4.75955
705,0,0.879396,3.56381,0.323399,4.76661
706,0,0.880619,3.56839,0.323716,4.77273
707,0,0.881594,3.57345,0.324098,4.77914
708,0,0.88263,3.5783,0.324456,4.78539
709,0,0.883494,3.58305,0.324732,4.79128
710,0,0.884228,3.58788,0.325194,4.7973
711,0,0.885228,3.59244,0.325509,4.80318
712,0,0.886482,3.59716,0.325779,4.80943
713,0,0.887632,3.60197,0.326023,4.81562
714,0,0.888672,3.60671,0.326297,4.82167
715,0,0.889811,3.6114,0.326634,4.82784
716,0,0.890842,3.61642,0.327097,4.83436
717,0,0.891957,3.62234,0.327465,4.84176
718,0,0.892954,3.62777,0.327769,4.8485
719,0,0.894108,3.6326,0.328103,4.85481
720,0,0.895205,3.63736,0.329064,4.86163
721,0,0.896551,3.64255,0.329363,4.86847
722,0,0.90016,3.6491,0.329744,4.87901
723,0,0.900798,3.67165,0.330081,4.90253
724,0,0.901493,3.67773,0.331139,4.91036
725,0,0.902654,3.68305,0.331638,4.91734
726,0,0.903856,3.6886,0.331843,4.9243
727,0,0.905019,3.69411,0.332099,4.93123
728,0,0.906162,3.69933,0.332443,4.93794
729,0,0.907306,3.70415,0.332849,4.94431
730,0,0.908723,3.70983,0.333099,4.95165
731,0,0.911413,3.7175,0.333611,4.96253
732,0,0.913108,3.72381,0.335168,4.97209
733,0,0.915473,3.72857,0.3359,4.97994
734,0,0.917468,3.73456,0.336185,4.98821
735,0,0.918755,3.74171,0.33656,4.99702
736,0,0.920017,3.74778,0.336846,5.00465
737,0,0.921144,3.75335,0.337132,5.01163
738,0,0.922133,3.75798,0.337389,5.0175
739,0,0.923048,3.76331,0.337739,5.0241
740,0,0.924413,3.76794,0.338164,5.03052
741,0,0.925511,3.77304,0.338601,5.03715
742,0,0.926787,3.77846,0.339034,5.04428
743,0,0.927872,3.78319,0.339408,5.05047
744,0,0.929377,3.78776,0.340095,5.05723
745,0,0.930697,3.79282,0.340391,5.06391
746,0,0.931904,3.79798,0.340828,5.07071
747,0,0.93323,3.80298,0.341242,5.07746
748,0,0.934581,3.80811,0.341532,5.08422
749,0,0.935869,3.81451,0.341885,5.09226
750,0,0.937042,3.82009,0.342116,5.09925
751,0,0.938028,3.82494,0.342526,5.1055
752,0,0.939494,3.83069,0.342848,5.11304
753,0,0.941213,3.83681,0.343494,5.12152
754,0,0.942375,3.84485,0.343904,5.13113
755,0,0.944397,3.8505,0.344416,5.13932
756,0,0.945916,3.85731,0.344788,5.14801
757,0,0.94754,3.86413,0.345319,5.15699
758,0,0.948758,3.87222,0.345919,5.1669
759,0,0.949813,3.87779,0.346167,5.17377
760,0,0.950832,3.88383,0.346607,5.18127
761,0,0.952225,3.88806,0.347013,5.18729
762,0,0.953634,3.89238,0.34741,5.19342
763,0,0.955033,3.89724,0.347982,5.20025
764,0,0.956475,3.90173,0.348332,5.20654
765,0,0.957798,3.90611,0.34872,5.21263
766,0,0.959154,3.91054,0.349345,5.21904
767,0,0.960284,3.91512,0.349798,5.2252
768,0,0.961322,3.9198,0.350152,5.23127
769,0,0.962484,3.9242,0.350551,5.23724
770,0,0.963547,3.92869,0.35139,5.24363
771,0,0.964757,3.93329,0.351785,5.24983
772,0,0.965483,3.93804,0.352296,5.25582
773,0,0.966501,3.9428,0.352765,5.26206
774,0,0.968073,3.94856,0.353253,5.26989
775,0,0.969517,3.95469,0.353592,5.27779
776,0,0.970652,3.95926,0.354079,5.28399
777,0,0.971825,3.96384,0.354606,5.29027
778,0,0.972709,3.96907,0.355235,5.29701
779,0,0.973915,3.9735,0.355565,5.30299
780,0,0.975002,3.978,0.356055,5.30906
781,0,0.976062,3.98252,0.357234,5.31581
782,0,0.977405,3.98721,0.357801,5.32242
783,0,0.978559,3.99239,0.358133,5.32908
784,0,0.979667,3.99717,0.358481,5.33532
785,0,0.981017,4.00179,0.358828,5.34163
786,0,0.981803,4.00675,0.359142,5.3477
787,0,0.983046,4.01095,0.35956,5.35356
788,0,0.984142,4.01571,0.359899,5.35975
789,0,0.98518,4.0205,0.360358,5.36604
790,0,0.986058,4.02519,0.360816,5.37206
791,0,0.987219,4.02951,0.361303,5.37803
792,0,0.988368,4.03394,0.361895,5.3842
793,0,0.989506,4.03819,0.362364,5.39006
794,0,0.990546,4.04265,0.36265,5.39585
795,0,0.991635,4.0472,0.363097,5.40194
796,0,0.992457,4.0522,0.363795,5.40846
797,0,0.993677,4.05664,0.364482,5.4148
798,0,0.994729,4.06105,0.364827,5.42061
799,0,0.995749,4.06586,0.365019,5.42663
800,0,0.996844,4.07062,0.365419,5.43289
801,0,0.997832,4.07578,0.365722,5.43933
802,0,0.998838,4.08032,0.366495,5.44565
803,0,0.999972,4.08652,0.366917,5.45341
804,0,1.00099,4.09117,0.367376,5.45953
805,0,1.00234,4.09541,0.367741,5.46549
806,0,1.00332,4.10014,0.368231,5.47169
807,0,1.00442,4.10522,0.368649,5.47829
808,0,1.00542,4.11002,0.369172,5.48462
809,0,1.00634,4.11482,0.369688,5.49084
810,0,1.00779,4.11962,0.3703,5.4977
811,0,1.00912,4.12454,0.370933,5.50459
812,0,1.01028,4.12935,0.371237,5.51087
813,0,1.01143,4.13491,0.371623,5.51796
814,0,1.01232,4.13958,0.372096,5.52399
815,0,1.01346,4.14412,0.37336,5.53094
816,0,1.01451,4.14874,0.373763,5.53701
817,0,1.01568,4.15322,0.374207,5.54311
818,0,1.01678,4.15831,0.374933,5.55003
819,0,1.01779,4.16354,0.375291,5.55662
820,0,1.01887,4.16861,0.375681,5.56316
821,0,1.02001,4.17373,0.376042,5.56979
822,0,1.02118,4.17825,0.376786,5.57622
823,0,1.02252,4.18249,0.377395,5.5824
824,0,1.02372,4.18686,0.377705,5.58828
825,0,1.02488,4.19185,0.378072,5.5948
826,0,1.02587,4.19672,0.3786,5.60119
827,0,1.02708,4.20173,0.378942,5.60775
828,0,1.02828,4.2067,0.379403,5.61438
829,0,1.02954,4.21104,0.37975,5.62032
830,0,1.03071,4.21574,0.380145,5.62659
831,0,1.03205,4.2202,0.380564,5.63282
832,0,1.03321,4.22482,0.380959,5.639
833,0,1.03424,4.23011,0.381391,5.64574
834,0,1.0356,4.23444,0.381715,5.65175
835,0,1.03672,4.23902,0.382116,5.65786
836,0,1.03775,4.24352,0.382498,5.66377
837,0,1.0389,4.24816,0.382883,5.66994
838,0,1.03998,4.2528,0.383275,5.67606
839,0,1.04113,4.25711,0.383648,5.68188
840,0,1.04224,4.26125,0.383964,5.68745
841,0,1.04313,4.26614,0.384385,5.69366
842,0,1.04424,4.27089,0.384727,5.69986
843,0,1.04547,4.27585,0.387875,5.7092
844,0,1.0465,4.28044,0.388385,5.71532
845,0,1.0477,4.28507,0.389635,5.72241
846,0,1.04877,4.28991,0.389876,5.72856
847,0,1.04985,4.29473,0.390156,5.73473
848,0,1.05067,4.30004,0.39082,5.74152
849,0,1.05175,4.30467,0.391241,5.74767
850,0,1.05298,4.30921,0.391744,5.75394
851,0,1.05394,4.31375,0.392157,5.75984
852,0,1.05492,4.3185,0.392515,5.76594
853,0,1.05601,4.32322,0.392788,5.77202
854,0,1.05721,4.32832,0.39298,5.77851
855,0,1.05824,4.33278,0.393376,5.7844
856,0,1.05926,4.33738,0.393791,5.79043
857,0,1.06044,4.3419,0.394256,5.7966
858,0,1.06154,4.34625,0.394632,5.80242
859,0,1.06265,4.35078,0.394891,5.80832
860,0,1.06369,4.35549,0.395157,5.81433
861,0,1.0649,4.35991,0.395538,5.82035
862,0,1.06593,4.36496,0.395934,5.82683
863,0,1.06727,4.37078,0.396411,5.83446
864,0,1.06837,4.37597,0.396921,5.84126
865,0,1.06956,4.38025,0.397203,5.84701
866,0,1.07075,4.38486,0.397623,5.85323
867,0,1.07185,4.38982,0.398022,5.85969
868,0,1.07305,4.39452,0.398425,5.86599
869,0,1.07407,4.39933,0.398723,5.87212
870,0,1.07524,4.40439,0.399043,5.87867
871,0,1.07619,4.40896,0.399496,5.88464
872,0,1.07737,4.41351,0.399837,5.89071
873,0,1.07857,4.41834,0.400226,5.89713
874,0,1.07944,4.42289,0.40046,5.90279
875,0,1.08045,4.42743,0.400867,5.90875
876,0,1.08163,4.43242,0.401334,5.91538
877,0,1.08272,4.43706,0.402855,5.92263
878,0,1.08381,4.4417,0.403189,5.9287
879,0,1.08507,4.44626,0.403581,5.93491
880,0,1.08603,4.45081,0.403972,5.94081
881,0,1.0871,4.45571,0.404354,5.94716
882,0,1.08828,4.46043,0.404664,5.95337
883,0,1.08936,4.46478,0.404973,5.95912
884,0,1.09019,4.46951,0.405336,5.96503
885,0,1.09127,4.47422,0.405781,5.97128
886,0,1.09217,4.47901,0.406155,5.97733
887,0,1.09301,4.48398,0.40642,5.98341
888,0,1.09398,4.48865,0.406859,5.98948
889,0,1.09519,4.49345,0.40726,5.9959
890,0,1.09615,4.49828,0.407763,6.00219
891,0,1.0972,4.50292,0.40829,6.00841
892,0,1.09835,4.50793,0.408754,6.01504
893,0,1.09941,4.5129,0.409283,6.02159
894,0,1.1006,4.51755,0.409603,6.02775
895,0,1.10173,4.52217,0.409834,6.03373
896,0,1.10261,4.52745,0.410134,6.04019
897,0,1.10355,4.5322,0.410575,6.04633
898,0,1.10472,4.53716,0.411181,6.05307
899,0,1.10656,4.54225,0.411617,6.06043
900,0,1.10918,4.54907,0.412227,6.07048
901,0,1.11052,4.55341,0.412686,6.07661
902,0,1.11153,4.55801,0.412991,6.08253
903,0,1.1125,4.56326,0.413323,6.08908
904,0,1.11355,4.56835,0.413824,6.09572
905,0,1.11462,4.57295,0.414131,6.10171
906,0,1.1158,4.57842,0.414374,6.1086
907,0,1.11694,4.58319,0.414799,6.11493
908,0,1.11796,4.58757,0.415199,6.12073
909,0,1.11905,4.59224,0.415569,6.12686
910,0,1.12003,4.59693,0.415902,6.13287
911,0,1.12124,4.60145,0.416218,6.13891
912,0,1.1224,4.60576,0.416526,6.14468
913,0,1.1234,4.61021,0.416947,6.15056
914,0,1.12435,4.61513,0.417237,6.15671
915,0,1.12541,4.61976,0.418576,6.16375
916,0,1.12623,4.62497,0.418828,6.17003
917,0,1.12712,4.62987,0.419277,6.17627
918,0,1.12823,4.63493,0.419636,6.1828
919,0,1.12921,4.63979,0.420132,6.18913
920,0,1.13003,4.64488,0.420548,6.19546
921,0,1.13121,4.6493,0.420947,6.20146
922,0,1.13229,4.65394,0.421452,6.20768
923,0,1.13318,4.65965,0.421694,6.21453
924,0,1.13443,4.66415,0.422037,6.22061
925,0,1.13551,4.66877,0.422584,6.22686
926,0,1.13681,4.67311,0.422918,6.23284
927,0,1.13796,4.67764,0.423277,6.23887
928,0,1.13914,4.68269,0.423654,6.24548
929,0,1.14036,4.68707,0.424075,6.2515
930,0,1.14157,4.69161,0.424329,6.25751
931,0,1.14301,4.69553,0.424611,6.26316
932,0,1.14421,4.70018,0.424981,6.26937
933,0,1.1451,4.70532,0.425375,6.2758
934,0,1.14606,4.71044,0.425812,6.28231
935,0,1.14731,4.71516,0.426245,6.28872
936,0,1.14843,4.71982,0.426693,6.29495
937,0,1.14937,4.72447,0.427121,6.30097
938,0,1.15044,4.72887,0.427447,6.30676
939,0,1.15157,4.7332,0.427876,6.31265
940,0,1.1528,4.73757,0.428383,6.31875
941,0,1.15388,4.7422,0.428863,6.32494
942,0,1.15513,4.7466,0.429294,6.33103
943,0,1.15628,4.75118,0.429646,6.33711
944,0,1.15725,4.75577,0.430032,6.34306
945,0,1.15859,4.7602,0.430572,6.34937
946,0,1.15934,4.76542,0.430914,6.35567
947,0,1.16043,4.76995,0.431486,6.36186
948,0,1.16143,4.77531,0.431785,6.36853
949,0,1.1623,4.77986,0.432097,6.37426
950,0,1.16353,4.78436,0.432534,6.38042
951,0,1.16468,4.78879,0.432831,6.3863
952,0,1.16584,4.79323,0.433309,6.39238
953,0,1.16698,4.79763,0.433671,6.39828
954,0,1.17053,4.81183,0.433972,6.41633
955,0,1.17169,4.81649,0.434259,6.42244
956,0,1.17266,4.82125,0.434679,6.42859
957,0,1.1737,4.82579,0.435016,6.43451
958,0,1.17487,4.83033,0.435309,6.44051
959,0,1.17601,4.83528,0.436866,6.44816
960,0,1.17691,4.84027,0.437117,6.45429
961,0,1.17813,4.84486,0.437535,6.46052
962,0,1.17901,4.8497,0.437749,6.46646
963,0,1.18011,4.85419,0.438044,6.47235
964,0,1.1813,4.859,0.438368,6.47866
965,0,1.18246,4.86397,0.438778,6.48521
966,0,1.18385,4.86914,0.439099,6.49209
967,0,1.18494,4.87397,0.439376,6.49828
968,0,1.18608,4.87858,0.439838,6.50449
969,0,1.18734,4.8832,0.440175,6.51072
970,0,1.18826,4.88771,0.440586,6.51655
971,0,1.18943,4.89198,0.440923,6.52233
972,0,1.19034,4.89735,0.441342,6.52903
973,0,1.19148,4.90234,0.441652,6.53547
974,0,1.19211,4.90756,0.442132,6.5418
975,0,1.19436,4.91356,0.44263,6.55055
976,0,1.1959,4.919,0.443313,6.55821
977,0,1.19773,4.92471,0.443786,6.56622
978,0,1.19892,4.93096,0.444093,6.57397
979,0,1.20069,4.93591,0.444526,6.58113
980,0,1.2023,4.94039,0.445173,6.58787
981,0,1.20364,4.94524,0.445548,6.59443
982,0,1.20502,4.95089,0.445935,6.60184
983,0,1.20633,4.95589,0.446297,6.60851
984,0,1.2076,4.96063,0.446553,6.61479
985,0,1.20868,4.96551,0.4469,6.62109
986,0,1.20998,4.97017,0.447272,6.62742
987,0,1.2111,4.97502,0.447684,6.63381
988,0,1.21221,4.97956,0.448033,6.6398
989,0,1.21317,4.98483,0.448317,6.64631
990,0,1.21398,4.98998,0.448612,6.65257
991,0,1.21511,4.9946,0.449088,6.65879
992,0,1.21625,4.99933,0.449412,6.66499
993,0,1.21744,5.00436,0.449868,6.67166
994,0,1.2184,5.00916,0.450143,6.6777
995,0,1.21957,5.01383,0.45045,6.68385
996,0,1.22103,5.01981,0.450859,6.6917
997,0,1.22236,5.0251,0.451018,6.69847
998,0,1.22357,5.03024,0.451362,6.70517
999,0,1.22469,5.03499,0.451677,6.71136
1000,0,1.22583,5.03963,0.452005,6.71747
1001,0,1.22665,5.04469,0.452226,6.72356
1002,0,1.23022,5.05857,0.455215,6.744
1003,0,1.23113,5.07768,0.45599,6.7648
1004,0,1.23205,5.08284,0.45649,6.77138
1005,0,1.23334,5.08774,0.456722,6.7778
1006,0,1.23472,5.09237,0.457332,6.78442
1007,0,1.23601,5.09756,0.457686,6.79126
1008,0,1.23704,5.10285,0.458061,6.79796
1009,0,1.23836,5.10775,0.458419,6.80453
1010,0,1.23967,5.11295,0.459039,6.81166
1011,0,1.24113,5.1176,0.459426,6.81815
1012,0,1.24343,5.12499,0.459938,6.82836
1013,0,1.24499,5.13059,0.460451,6.83603
1014,0,1.24672,5.13751,0.461137,6.84537
1015,0,1.24843,5.14495,0.461615,6.855
1016,0,1.24957,5.15103,0.462753,6.86335
1017,0,1.25078,5.15644,0.463101,6.87032
1018,0,1.25213,5.16117,0.463426,6.87672
1019,0,1.25334,5.16586,0.463817,6.88302
1020,0,1.25458,5.17092,0.464611,6.89012
1021,0,1.25587,5.17694,0.465107,6.89791
1022,0,1.25783,5.18197,0.465689,6.90549
1023,0,1.25894,5.18697,0.465963,6.91187
1024,0,1.26009,5.19208,0.466318,6.91849
1025,0,1.26145,5.19708,0.466761,6.92529
1026,0,1.26251,5.20197,0.467169,6.93164
1027,0,1.26374,5.20647,0.467483,6.93769
1028,0,1.26478,5.21121,0.467848,6.94383
1029,0,1.26562,5.21707,0.468243,6.95094
1030,0,1.2669,5.22205,0.468867,6.95782
1031,0,1.26813,5.22652,0.469269,6.96392
1032,0,1.26908,5.23094,0.469692,6.96971
1033,0,1.27044,5.236,0.469987,6.97643
1034,0,1.27271,5.24225,0.470443,6.9854
1035,0,1.27415,5.24711,0.470963,6.99222
1036,0,1.27546,5.25225,0.471408,6.99912
1037,0,1.27653,5.25686,0.471856,7.00524
1038,0,1.27741,5.26186,0.472206,7.01147
1039,0,1.27838,5.26698,0.472538,7.0179
1040,0,1.27971,5.27179,0.473197,7.02469
1041,0,1.28146,5.27717,0.473789,7.03241
1042,0,1.2842,5.29135,0.474021,7.04957
1043,0,1.28686,5.29807,0.477127,7.06206
1044,0,1.28757,5.30337,0.477438,7.06837
1045,0,1.28882,5.3079,0.477895,7.07462
1046,0,1.29,5.3131,0.478271,7.08138
1047,0,1.29135,5.31832,0.478734,7.08841
1048,0,1.29275,5.32353,0.479126,7.09541
1049,0,1.29406,5.3286,0.479428,7.10208
1050,0,1.29535,5.3337,0.479818,7.10887
1051,0,1.29753,5.34121,0.480575,7.11932
1052,0,1.29914,5.3477,0.480901,7.12775
1053,0,1.3007,5.35415,0.481446,7.13629
1054,0,1.30245,5.35999,0.481831,7.14427
1055,0,1.30391,5.36768,0.482631,7.15422
1056,0,1.30559,5.37307,0.48291,7.16157
1057,0,1.30704,5.37849,0.483439,7.16897
1058,0,1.30826,5.38327,0.483864,7.17539
1059,0,1.3094,5.38829,0.484173,7.18186
1060,0,1.31066,5.39335,0.484674,7.18868
1061,0,1.3115,5.39884,0.485021,7.19536
1062,0,1.31254,5.40407,0.48549,7.2021
1063,0,1.31332,5.40933,0.485692,7.20834
1064,0,1.31455,5.4143,0.486066,7.21492
1065,0,1.31563,5.41879,0.486388,7.22081
1066,0,1.31695,5.42582,0.486875,7.22964
1067,0,1.31841,5.43138,0.487259,7.23704
1068,0,1.31962,5.43675,0.48745,7.24382
1069,0,1.32039,5.44288,0.487681,7.25095
1070,0,1.3215,5.44775,0.48803,7.25728
1071,0,1.32273,5.45222,0.488476,7.26342
1072,0,1.32382,5.45698,0.488856,7.26965
1073,0,1.32522,5.46136,0.489207,7.27578
1074,0,1.32651,5.46609,0.489534,7.28213
1075,0,1.32784,5.47082,0.489825,7.28848
1076,0,1.32873,5.47593,0.490278,7.29494
1077,0,1.32975,5.48102,0.490574,7.30135
1078,0,1.331,5.48574,0.490967,7.30771
1079,0,1.33205,5.49045,0.491342,7.31385
1080,0,1.33332,5.4953,0.491649,7.32027
1081,0,1.33446,5.50031,0.491962,7.32674
1082,0,1.33567,5.50484,0.49228,7.33279
1083,0,1.33668,5.50945,0.492588,7.33872
1084,0,1.33766,5.5143,0.492981,7.34494
1085,0,1.33878,5.51963,0.493277,7.35168
1086,0,1.34003,5.52429,0.49365,7.35798
1087,0,1.3408,5.52962,0.494215,7.36463
1088,0,1.34219,5.53729,0.494641,7.37412
1089,0,1.3439,5.55006,0.502894,7.39685
1090,0,1.34613,5.55656,0.503418,7.40611
1091,0,1.34681,5.56202,0.504595,7.41342
1092,0,1.34771,5.56735,0.505082,7.42014
1093,0,1.34917,5.57252,0.50545,7.42714
1094,0,1.35058,5.57716,0.505938,7.43367
1095,0,1.35195,5.58214,0.506425,7.44051
1096,0,1.35339,5.58685,0.507051,7.44729
1097,0,1.35493,5.59224,0.507385,7.45455
1098,0,1.35628,5.59891,0.50791,7.4631
1099,0,1.35848,5.60462,0.508321,7.47142
1100,0,1.35956,5.61107,0.508667,7.4793
1101,0,1.36159,5.61636,0.508972,7.48693
1102,0,1.36302,5.62294,0.509638,7.4956
1103,0,1.3642,5.62847,0.510019,7.50269
1104,0,1.36566,5.6338,0.510352,7.50982
1105,0,1.36674,5.63833,0.510757,7.51583
1106,0,1.36829,5.6429,0.511195,7.52239
1107,0,1.36951,5.64765,0.51148,7.52864
1108,0,1.37079,5.6524,0.511953,7.53514
1109,0,1.37179,5.65808,0.512271,7.54214
1110,0,1.37307,5.66338,0.512683,7.54913
1111,0,1.3741,5.6682,0.513095,7.55539
1112,0,1.37515,5.67285,0.51339,7.56139
1113,0,1.37616,5.67844,0.513637,7.56824
1114,0,1.37724,5.68329,0.514021,7.57455
1115,0,1.37808,5.68853,0.514255,7.58087
1116,0,1.37926,5.69322,0.514654,7.58713
1117,0,1.38101,5.699,0.514965,7.59498
1118,0,1.38228,5.70471,0.515247,7.60223
1119,0,1.38348,5.71005,0.515622,7.60916
1120,0,1.38443,5.71573,0.515999,7.61616
1121,0,1.38554,5.72138,0.516269,7.62319
1122,0,1.38911,5.74435,0.516596,7.65006
1123,0,1.39152,5.7575,0.517452,7.66647
1124,0,1.39285,5.76246,0.5178,7.67311
1125,0,1.39414,5.76723,0.518046,7.67942
1126,0,1.39541,5.77233,0.518486,7.68622
1127,0,1.3967,5.7777,0.518795,7.6932
1128,0,1.39796,5.78297,0.519031,7.69996
1129,0,1.39902,5.7883,0.519344,7.70666
1130,0,1.40032,5.79333,0.519902,7.71355
1131,0,1.40287,5.79954,0.520774,7.72319
1132,0,1.40558,5.80493,0.521641,7.73215
1133,0,1.40726,5.81016,0.522103,7.73952
1134,0,1.40922,5.81598,0.522724,7.74792
1135,0,1.41046,5.82189,0.523017,7.75537
1136,0,1.41177,5.82733,0.5234,7.7625
1137,0,1.41294,5.83206,0.523684,7.76868
1138,0,1.41446,5.83644,0.524031,7.77493
1139,0,1.41542,5.8415,0.524388,7.78132
1140,0,1.41645,5.84664,0.524796,7.78789
1141,0,1.41759,5.85124,0.525212,7.79404
1142,0,1.41861,5.85625,0.525587,7.80045
1143,0,1.41982,5.86078,0.525905,7.8065
1144,0,1.42115,5.86547,0.526259,7.81288
